"fname","N_clust","N_clust_max","Nbox","frame_limit"
ubc1258,"nan",60,"nan","nan"
ubc1259,"nan",73,"nan","nan"
ubc126,"nan",65,"nan","nan"
ubc1260,"nan",28,"nan","nan"
ubc1261,"nan",51,"nan","nan"
ubc1262,"nan",98,"nan","nan"
ubc1263,"nan",89,"nan","nan"
ubc1264,"nan",271,"nan","nan"
ubc1265,"nan",76,"nan","nan"
ubc1266,"nan",25,"nan","nan"
ubc1267,"nan",34,"nan","nan"
ubc1268,"nan",35,"nan","nan"
ubc1269,"nan",36,"nan","nan"
ubc1270,"nan",39,"nan","nan"
ubc1271,"nan",54,"nan","nan"
ubc1272,"nan",56,"nan","nan"
ubc1273,"nan",32,"nan","nan"
ubc1274,"nan",78,"nan","nan"
ubc1275,"nan",25,"nan","nan"
ubc1276,"nan",34,"nan","nan"
ubc1277,"nan",33,"nan","nan"
ubc1278,"nan",64,"nan","nan"
ubc1279,"nan",55,"nan","nan"
ubc1280,"nan",127,"nan","nan"
ubc1281,"nan",62,"nan","nan"
ubc1282,"nan",25,"nan","nan"
ubc1283,"nan",49,"nan","nan"
ubc1284,"nan",38,"nan","nan"
ubc1285,"nan",59,"nan","nan"
ubc1286,"nan",54,"nan","nan"
ubc1287,"nan",49,"nan","nan"
ubc1288,"nan",25,"nan","nan"
ubc1289,"nan",104,"nan","nan"
ubc129,"nan",348,"nan","nan"
ubc1290,"nan",81,"nan","nan"
ubc1291,"nan",36,"nan","nan"
ubc1292,"nan",91,"nan","nan"
ubc1293,"nan",33,"nan","nan"
ubc1294,"nan",44,"nan","nan"
ubc1295,"nan",76,"nan","nan"
ubc1296,"nan",109,"nan","nan"
ubc1297,"nan",111,"nan","nan"
ubc1298,"nan",45,"nan","nan"
ubc1299,"nan",56,"nan","nan"
ubc130,"nan",142,"nan","nan"
ubc1300,"nan",25,"nan","nan"
ubc1301,"nan",76,"nan","nan"
ubc1302,"nan",30,"nan","nan"
ubc1303,"nan",82,"nan","nan"
ubc1304,"nan",69,"nan","nan"
ubc1305,"nan",38,"nan","nan"
ubc1306,"nan",112,"nan","nan"
ubc1307,"nan",91,"nan","nan"
ubc1308,"nan",28,"nan","nan"
ubc1309,"nan",174,"nan","nan"
ubc131,150,"nan","nan","nan"
ubc1310,"nan",30,"nan","nan"
ubc1311,"nan",44,"nan","nan"
ubc1312,"nan",63,"nan","nan"
ubc1313,"nan",81,"nan","nan"
ubc1314,"nan",105,"nan","nan"
ubc1315,"nan",58,"nan","nan"
ubc1316,"nan",74,"nan","nan"
ubc1317,"nan",57,"nan","nan"
ubc1318,"nan",57,"nan","nan"
ubc1319,"nan",124,"nan","nan"
ubc132,"nan",245,"nan","nan"
ubc1320,"nan",29,"nan","nan"
ubc1321,"nan",35,"nan","nan"
ubc1322,"nan",84,"nan","nan"
ubc1323,"nan",71,"nan","nan"
ubc1324,"nan",35,"nan","nan"
ubc1325,"nan",35,"nan","nan"
ubc1326,"nan",39,"nan","nan"
ubc1327,50,"nan","nan","nan"
ubc1328,"nan",40,"nan","nan"
ubc1329,"nan",49,"nan","nan"
ubc133,"nan",166,"nan","nan"
ubc1330,"nan",91,"nan","nan"
ubc1331,"nan",78,"nan","nan"
ubc1332,"nan",69,"nan","nan"
ubc1333,"nan",50,"nan","nan"
ubc1334,"nan",59,"nan","nan"
ubc1335,"nan",78,"nan","nan"
ubc1336,"nan",76,"nan","nan"
ubc1337,"nan",65,"nan","nan"
ubc1338,"nan",108,"nan","nan"
ubc1339,"nan",163,"nan","nan"
ubc134,"nan",118,"nan","nan"
ubc1340,"nan",45,"nan","nan"
ubc1341,"nan",52,"nan","nan"
ubc1342,"nan",50,"nan","nan"
ubc1343,"nan",40,"nan","nan"
ubc1344,"nan",57,"nan","nan"
ubc1345,"nan",68,"nan","nan"
ubc1346,"nan",44,"nan","nan"
ubc1347,"nan",80,"nan","nan"
ubc1348,"nan",25,"nan","nan"
ubc1349,"nan",35,"nan","nan"
ubc135,"nan",163,"nan","nan"
ubc1350,"nan",39,"nan","nan"
ubc1351,"nan",56,"nan","nan"
ubc1352,"nan",70,"nan","nan"
ubc1353,"nan",88,"nan","nan"
ubc1354,"nan",67,"nan","nan"
ubc1355,"nan",45,"nan","nan"
ubc1356,"nan",80,"nan","nan"
ubc1357,"nan",65,"nan","nan"
ubc1358,"nan",86,"nan","nan"
ubc1359,"nan",30,"nan","nan"
ubc136,"nan",241,"nan","nan"
ubc1360,"nan",35,"nan","nan"
ubc1361,"nan",116,"nan","nan"
ubc1362,"nan",36,"nan","nan"
ubc1363,"nan",49,"nan","nan"
ubc1364,"nan",87,"nan","nan"
ubc1365,"nan",69,"nan","nan"
ubc1366,"nan",64,"nan","nan"
ubc1367,"nan",80,"nan","nan"
ubc1368,"nan",69,"nan","nan"
ubc1369,"nan",50,"nan","nan"
ubc137,"nan",60,"nan","nan"
ubc1370,100,"nan","nan","nan"
ubc1371,"nan",149,"nan","nan"
ubc1372,"nan",59,"nan","nan"
ubc1373,"nan",51,"nan","nan"
ubc1374,"nan",69,"nan","nan"
ubc1375,"nan",96,"nan","nan"
ubc1376,"nan",33,"nan","nan"
ubc1377,"nan",33,"nan","nan"
ubc1378,"nan",90,"nan","nan"
ubc1379,"nan",52,"nan","nan"
ubc1380,100,"nan","nan","nan"
ubc1381,"nan",33,"nan","nan"
ubc1382,"nan",52,"nan","nan"
ubc1383,"nan",59,"nan","nan"
ubc1384,"nan",38,"nan","nan"
ubc1385,"nan",142,"nan","nan"
ubc1386,"nan",194,"nan","nan"
ubc1387,"nan",56,"nan","nan"
ubc1388,"nan",45,"nan","nan"
ubc1389,"nan",68,"nan","nan"
ubc139,"nan",99,"nan","nan"
ubc1390,"nan",38,"nan","nan"
ubc1391,"nan",80,"nan","nan"
ubc1392,"nan",81,"nan","nan"
ubc1393,"nan",61,"nan","nan"
ubc1394,"nan",42,"nan","nan"
ubc1395,150,"nan","nan","nan"
ubc1396,"nan",32,"nan","nan"
ubc1397,"nan",40,"nan","nan"
ubc1398,"nan",38,"nan","nan"
ubc1399,"nan",44,"nan","nan"
ubc14,"nan",80,"nan","nan"
ubc1400,"nan",36,"nan","nan"
ubc1401,"nan",49,"nan","nan"
ubc1402,"nan",59,"nan","nan"
ubc1403,50,"nan","nan","nan"
ubc1404,"nan",35,"nan","nan"
ubc1405,"nan",97,"nan","nan"
ubc1406,"nan",41,"nan","nan"
ubc1407,"nan",110,"nan","nan"
ubc1408,"nan",35,"nan","nan"
ubc1409,"nan",40,"nan","nan"
ubc141,"nan",77,"nan","nan"
ubc1410,"nan",32,"nan","nan"
ubc1411,"nan",110,"nan","nan"
ubc1412,"nan",41,"nan","nan"
ubc1413,"nan",36,"nan","nan"
ubc1414,"nan",108,"nan","nan"
ubc1415,"nan",30,"nan","nan"
ubc1416,"nan",63,"nan","nan"
ubc1417,"nan",47,"nan","nan"
ubc1418,"nan",25,"nan","nan"
ubc1419,"nan",38,"nan","nan"
ubc1420,"nan",57,"nan","nan"
ubc1421,"nan",30,"nan","nan"
ubc1422,"nan",30,"nan","nan"
ubc1423,"nan",57,"nan","nan"
ubc1424,"nan",44,"nan","nan"
ubc1425,"nan",114,"nan","nan"
ubc1426,"nan",46,"nan","nan"
ubc1427,"nan",63,"nan","nan"
ubc1428,"nan",37,"nan","nan"
ubc1429,"nan",58,"nan","nan"
ubc143,100,"nan","nan","nan"
ubc1430,"nan",38,"nan","nan"
ubc1431,"nan",46,"nan","nan"
ubc1432,"nan",153,"nan","nan"
ubc1433,"nan",46,"nan","nan"
ubc1434,"nan",41,"nan","nan"
ubc1435,"nan",55,"nan","nan"
ubc1436,"nan",118,"nan","nan"
ubc1437,"nan",40,"nan","nan"
ubc1438,"nan",142,"nan","nan"
ubc1439,"nan",68,"nan","nan"
ubc1440,"nan",113,"nan","nan"
ubc1441,"nan",102,"nan","nan"
ubc1442,"nan",59,"nan","nan"
ubc1443,"nan",70,"nan","nan"
ubc1444,200,"nan","nan","nan"
ubc1445,"nan",48,"nan","nan"
ubc1446,"nan",30,"nan","nan"
ubc1447,"nan",37,"nan","nan"
ubc1448,"nan",48,"nan","nan"
ubc1449,"nan",73,"nan","nan"
ubc1450,"nan",60,"nan","nan"
ubc1451,"nan",123,"nan","nan"
ubc1452,"nan",36,"nan","nan"
ubc1453,"nan",67,"nan","nan"
ubc1454,"nan",25,"nan","nan"
ubc1455,"nan",250,"nan","nan"
ubc1456,"nan",99,"nan","nan"
ubc1457,"nan",119,"nan","nan"
ubc1458,"nan",59,"nan","nan"
ubc1459,"nan",32,"nan","nan"
ubc146,"nan",260,"nan","nan"
ubc1460,"nan",76,"nan","nan"
ubc1461,"nan",65,"nan","nan"
ubc1462,"nan",29,"nan","nan"
ubc1463,"nan",45,"nan","nan"
ubc1464,"nan",102,"nan","nan"
ubc1465,125,"nan","nan","nan"
ubc1466,"nan",68,"nan","nan"
ubc1467,"nan",140,"nan","nan"
ubc1468,"nan",83,"nan","nan"
ubc1469,"nan",32,"nan","nan"
ubc147,"nan",107,"nan","nan"
ubc1470,"nan",84,"nan","nan"
ubc1471,"nan",44,"nan","nan"
ubc1472,"nan",25,"nan","nan"
ubc1473,"nan",150,"nan","nan"
ubc1474,"nan",106,"nan","nan"
ubc1475,"nan",34,"nan","nan"
ubc1476,"nan",37,"nan","nan"
ubc1477,"nan",39,"nan","nan"
ubc1478,"nan",59,"nan","nan"
ubc1479,"nan",30,"nan","nan"
ubc148,"nan",200,"nan","nan"
ubc1480,"nan",116,"nan","nan"
ubc1481,"nan",53,"nan","nan"
ubc1482,"nan",68,"nan","nan"
ubc1483,"nan",112,"nan","nan"
ubc1484,"nan",246,"nan","nan"
ubc1485,"nan",26,"nan","nan"
ubc1486,"nan",96,"nan","nan"
ubc1487,"nan",43,"nan","nan"
ubc1488,"nan",85,"nan","nan"
ubc1489,"nan",35,"nan","nan"
ubc149,100,"nan","nan","nan"
ubc1490,"nan",82,"nan","nan"
ubc1491,"nan",48,"nan","nan"
ubc1492,"nan",83,"nan","nan"
ubc1493,"nan",52,"nan","nan"
ubc1494,"nan",33,"nan","nan"
ubc1495,"nan",86,"nan","nan"
ubc1496,"nan",38,"nan","nan"
ubc1497,"nan",49,"nan","nan"
ubc1498,"nan",132,"nan","nan"
ubc1499,"nan",116,"nan","nan"
ubc150,"nan",63,"nan","nan"
ubc1500,"nan",61,"nan","nan"
ubc1501,"nan",47,"nan","nan"
ubc1502,"nan",70,"nan","nan"
ubc1503,"nan",26,"nan","nan"
ubc1504,"nan",38,"nan","nan"
ubc1505,"nan",101,"nan","nan"
ubc1506,"nan",86,"nan","nan"
ubc1507,"nan",29,"nan","nan"
ubc1508,"nan",36,"nan","nan"
ubc1509,"nan",38,"nan","nan"
ubc151,"nan",123,"nan","nan"
ubc1510,"nan",48,"nan","nan"
ubc1511,"nan",91,"nan","nan"
ubc1512,"nan",103,"nan","nan"
ubc1513,"nan",41,"nan","nan"
ubc1514,"nan",168,"nan","nan"
ubc1515,"nan",41,"nan","nan"
ubc1516,"nan",81,"nan","nan"
ubc1517,"nan",144,"nan","nan"
ubc1518,"nan",44,"nan","nan"
ubc1519,"nan",67,"nan","nan"
ubc152,"nan",75,"nan","nan"
ubc1520,"nan",78,"nan","nan"
ubc1521,"nan",58,"nan","nan"
ubc1522,"nan",102,"nan","nan"
ubc1523,"nan",43,"nan","nan"
ubc1524,"nan",125,"nan","nan"
ubc1525,"nan",63,"nan","nan"
ubc1526,"nan",28,"nan","nan"
ubc1527,"nan",69,"nan","nan"
ubc1528,"nan",98,"nan","nan"
ubc1529,"nan",94,"nan","nan"
ubc153,"nan",101,"nan","nan"
ubc1530,"nan",28,"nan","nan"
ubc1531,"nan",239,"nan","nan"
ubc1532,"nan",164,"nan","nan"
ubc1533,"nan",312,"nan","nan"
ubc1534,"nan",112,"nan","nan"
ubc1535,"nan",25,"nan","nan"
ubc1536,"nan",138,"nan","nan"
ubc1537,"nan",58,"nan","nan"
ubc1538,"nan",236,"nan","nan"
ubc1539,"nan",84,"nan","nan"
ubc154,"nan",74,"nan","nan"
ubc1540,"nan",230,"nan","nan"
ubc1541,"nan",28,"nan","nan"
ubc1542,"nan",60,"nan","nan"
ubc1543,"nan",177,"nan","nan"
ubc1544,"nan",88,"nan","nan"
ubc1545,"nan",48,"nan","nan"
ubc1546,"nan",190,"nan","nan"
ubc1547,"nan",30,"nan","nan"
ubc1548,"nan",128,"nan","nan"
ubc1549,"nan",102,"nan","nan"
ubc155,100,"nan","nan","nan"
ubc1550,"nan",121,"nan","nan"
ubc1551,"nan",124,"nan","nan"
ubc1552,"nan",27,"nan","nan"
ubc1553,"nan",48,"nan","nan"
ubc1554,"nan",68,"nan","nan"
ubc1555,"nan",45,"nan","nan"
ubc1556,"nan",52,"nan","nan"
ubc1557,"nan",70,"nan","nan"
ubc1558,"nan",64,"nan","nan"
ubc1559,"nan",100,"nan","nan"
ubc156,"nan",94,"nan","nan"
ubc1560,"nan",46,"nan","nan"
ubc1561,"nan",56,"nan","nan"
ubc1562,"nan",88,"nan","nan"
ubc1563,"nan",114,"nan","nan"
ubc1564,"nan",116,"nan","nan"
ubc1565,"nan",342,"nan","nan"
ubc1566,"nan",76,"nan","nan"
ubc1567,"nan",70,"nan","nan"
ubc1568,"nan",25,"nan","nan"
ubc1569,"nan",94,"nan","nan"
ubc157,150,"nan","nan","nan"
ubc1570,"nan",59,"nan","nan"
ubc1571,"nan",372,"nan","nan"
ubc1572,"nan",25,"nan","nan"
ubc1573,"nan",27,"nan","nan"
ubc1574,"nan",32,"nan","nan"
ubc1575,"nan",38,"nan","nan"
ubc1576,"nan",25,"nan","nan"
ubc1577,"nan",32,"nan","nan"
ubc1578,"nan",54,"nan","nan"
ubc1579,100,"nan","nan","nan"
ubc158,"nan",64,"nan","nan"
ubc1580,"nan",44,"nan","nan"
ubc1581,"nan",25,"nan","nan"
ubc1582,"nan",31,"nan","nan"
ubc1583,75,"nan","nan","nan"
ubc1584,"nan",74,"nan","nan"
ubc1585,"nan",68,"nan","nan"
ubc1586,"nan",51,"nan","nan"
ubc1587,"nan",66,"nan","nan"
ubc1588,"nan",42,"nan","nan"
ubc1589,"nan",33,"nan","nan"
ubc159,150,"nan","nan","nan"
ubc1590,"nan",64,"nan","nan"
ubc1591,"nan",60,"nan","nan"
ubc1592,"nan",94,"nan","nan"
ubc1593,50,"nan","nan","nan"
ubc1594,"nan",71,"nan","nan"
ubc1595,"nan",38,"nan","nan"
ubc1596,"nan",25,"nan","nan"
ubc1597,"nan",33,"nan","nan"
ubc1598,"nan",25,"nan","nan"
ubc1599,"nan",25,"nan","nan"
ubc160,100,"nan","nan","nan"
ubc1600,"nan",74,"nan","nan"
ubc1601,"nan",36,"nan","nan"
ubc1602,"nan",25,"nan","nan"
ubc1603,"nan",31,"nan","nan"
ubc1604,"nan",39,"nan","nan"
ubc1605,"nan",29,"nan","nan"
ubc1606,"nan",25,"nan","nan"
ubc1607,"nan",56,"nan","nan"
ubc1608,"nan",54,"nan","nan"
ubc1609,"nan",25,"nan","nan"
ubc1610,"nan",45,"nan","nan"
ubc1611,"nan",28,"nan","nan"
ubc1612,"nan",25,"nan","nan"
ubc1613,"nan",25,"nan","nan"
ubc1614,"nan",31,"nan","nan"
ubc1615,"nan",25,"nan","nan"
ubc1616,"nan",25,"nan","nan"
ubc1617,"nan",45,"nan","nan"
ubc1618,"nan",49,"nan","nan"
ubc1619,"nan",37,"nan","nan"
ubc162,"nan",93,"nan","nan"
ubc1620,"nan",25,"nan","nan"
ubc1621,"nan",25,"nan","nan"
ubc1622,"nan",29,"nan","nan"
ubc1623,"nan",25,"nan","nan"
ubc1624,"nan",25,"nan","nan"
ubc1625,"nan",25,"nan","nan"
ubc1626,"nan",25,"nan","nan"
ubc1627,"nan",25,"nan","nan"
ubc1628,"nan",25,"nan","nan"
ubc163,"nan",163,"nan","nan"
ubc164,100,"nan","nan","nan"
ubc166,"nan",58,"nan","nan"
ubc167,100,"nan","nan","nan"
ubc168,"nan",200,"nan","nan"
ubc169,50,"nan","nan","nan"
ubc172,"nan",137,"nan","nan"
ubc173,200,"nan","nan","nan"
ubc174,"nan",288,"nan","nan"
ubc175,150,"nan","nan","nan"
ubc176,"nan",168,"nan","nan"
ubc177,"nan",68,"nan","nan"
ubc178,"nan",65,"nan","nan"
ubc179,"nan",178,"nan","nan"
ubc17a,"nan",102,"nan","nan"
ubc17b,"nan",180,"nan","nan"
ubc180,"nan",190,"nan","nan"
ubc181,"nan",49,"nan","nan"
ubc182,"nan",123,"nan","nan"
ubc183,"nan",90,"nan","nan"
ubc184,"nan",85,"nan","nan"
ubc185,"nan",76,"nan","nan"
ubc186,"nan",852,"nan","nan"
ubc187,100,"nan","nan","nan"
ubc188,"nan",105,"nan","nan"
ubc189,"nan",310,"nan","nan"
ubc19,"nan",59,"nan","nan"
ubc190,"nan",77,"nan","nan"
ubc191,"nan",152,"nan","nan"
ubc192,170,"nan","nan","nan"
ubc193,100,"nan","nan","nan"
ubc194,"nan",113,"nan","nan"
ubc197,"nan",116,"nan","nan"
ubc198,"nan",111,"nan","nan"
ubc199,"nan",89,"nan","nan"
ubc200,"nan",198,"nan","nan"
ubc201,"nan",81,"nan","nan"
ubc203,"nan",145,"nan","nan"
ubc204,"nan",62,"nan","nan"
ubc206,"nan",63,"nan","nan"
ubc207,"nan",88,"nan","nan"
ubc208,"nan",400,"nan","nan"
ubc21,50,"nan","nan","nan"
ubc210,"nan",111,"nan","nan"
ubc212,"nan",91,"nan","nan"
ubc214,"nan",118,"nan","nan"
ubc215,"nan",81,"nan","nan"
ubc216,"nan",91,"nan","nan"
ubc217,"nan",88,"nan","nan"
ubc218,"nan",260,"nan","nan"
ubc220,"nan",78,"nan","nan"
ubc221,"nan",134,"nan","nan"
ubc222,"nan",61,"nan","nan"
ubc224,"nan",312,"nan","nan"
ubc225,50,"nan","nan","nan"
ubc228,"nan",46,"nan","nan"
ubc229,"nan",121,"nan","nan"
ubc230,"nan",133,"nan","nan"
ubc231,"nan",98,"nan","nan"
ubc232,"nan",95,"nan","nan"
ubc233,"nan",118,"nan","nan"
ubc235,"nan",122,"nan","nan"
ubc236,"nan",56,"nan","nan"
ubc237,50,"nan","nan","nan"
ubc238,"nan",192,"nan","nan"
ubc239,"nan",115,"nan","nan"
ubc240,"nan",89,"nan","nan"
ubc241,"nan",92,"nan","nan"
ubc243,"nan",137,"nan","nan"
ubc245,"nan",38,"nan","nan"
ubc246,"nan",545,"nan","nan"
ubc247,"nan",113,"nan","nan"
ubc248,"nan",83,"nan","nan"
ubc249,100,"nan","nan","nan"
ubc250,75,"nan","nan","nan"
ubc251,"nan",102,"nan","nan"
ubc252,"nan",254,"nan","nan"
ubc253,"nan",80,"nan","nan"
ubc254,"nan",123,"nan","nan"
ubc255,"nan",112,"nan","nan"
ubc258,"nan",56,"nan","nan"
ubc259,"nan",185,"nan","nan"
ubc26,"nan",479,"nan","nan"
ubc260,"nan",32,"nan","nan"
ubc261,"nan",115,"nan","nan"
ubc262,"nan",48,"nan","nan"
ubc263,"nan",112,"nan","nan"
ubc264,"nan",60,"nan","nan"
ubc266,"nan",220,"nan","nan"
ubc267,"nan",152,"nan","nan"
ubc268,"nan",164,"nan","nan"
ubc269,"nan",104,"nan","nan"
ubc27,"nan",112,"nan","nan"
ubc270,"nan",74,"nan","nan"
ubc272,"nan",154,"nan","nan"
ubc273,"nan",66,"nan","nan"
ubc274,250,"nan","nan","nan"
ubc275,"nan",57,"nan","nan"
ubc276,"nan",70,"nan","nan"
ubc277,"nan",135,"nan","nan"
ubc279,125,"nan","nan","nan"
ubc280,"nan",137,"nan","nan"
ubc281,"nan",151,"nan","nan"
ubc282,"nan",105,"nan","nan"
ubc283,"nan",145,"nan","nan"
ubc284,"nan",323,"nan","nan"
ubc285,"nan",148,"nan","nan"
ubc286,"nan",118,"nan","nan"
ubc287,"nan",132,"nan","nan"
ubc289,"nan",143,"nan","nan"
ubc290,"nan",355,"nan","nan"
ubc291,"nan",123,"nan","nan"
ubc292,30,"nan","nan","nan"
ubc293,"nan",110,"nan","nan"
ubc294,"nan",119,"nan","nan"
ubc295,"nan",94,"nan","nan"
ubc296,"nan",93,"nan","nan"
ubc297,"nan",90,"nan","nan"
ubc298,"nan",126,"nan","nan"
ubc299,"nan",141,"nan","nan"
ubc300,"nan",126,"nan","nan"
ubc301,"nan",70,"nan","nan"
ubc302,"nan",81,"nan","nan"
ubc303,"nan",119,"nan","nan"
ubc307,"nan",206,"nan","nan"
ubc31,"nan",147,"nan","nan"
ubc310,"nan",240,"nan","nan"
ubc312,"nan",105,"nan","nan"
ubc313,"nan",97,"nan","nan"
ubc314,"nan",192,"nan","nan"
ubc315,"nan",135,"nan","nan"
ubc316,"nan",98,"nan","nan"
ubc317,"nan",50,"nan","nan"
ubc318,"nan",377,"nan","nan"
ubc319,"nan",160,"nan","nan"
ubc32,"nan",393,"nan","nan"
ubc320,"nan",177,"nan","nan"
ubc321,"nan",277,"nan","nan"
ubc322,"nan",165,"nan","nan"
ubc323,"nan",427,"nan","nan"
ubc324,"nan",391,"nan","nan"
ubc326,"nan",147,"nan","nan"
ubc327,150,"nan","nan","nan"
ubc33,"nan",101,"nan","nan"
ubc334,"nan",837,"nan","nan"
ubc336,"nan",178,"nan","nan"
ubc337,"nan",293,"nan","nan"
ubc338,"nan",191,"nan","nan"
ubc339,"nan",55,"nan","nan"
ubc340,"nan",192,"nan","nan"
ubc341,"nan",150,"nan","nan"
ubc342,"nan",105,"nan","nan"
ubc343,"nan",236,"nan","nan"
ubc344,"nan",80,"nan","nan"
ubc345,"nan",68,"nan","nan"
ubc346,"nan",100,"nan","nan"
ubc347,"nan",89,"nan","nan"
ubc349,"nan",270,"nan","nan"
ubc350,150,"nan","nan","nan"
ubc352,"nan",51,"nan","nan"
ubc353,"nan",82,"nan","nan"
ubc354,"nan",35,"nan","nan"
ubc355,"nan",125,"nan","nan"
ubc356,"nan",175,"nan","nan"
ubc357,"nan",92,"nan","nan"
ubc359,"nan",79,"nan","nan"
ubc36,"nan",62,"nan","nan"
ubc360,"nan",100,"nan","nan"
ubc361,"nan",72,"nan","nan"
ubc363,"nan",115,"nan","nan"
ubc364,"nan",64,"nan","nan"
ubc365,"nan",134,"nan","nan"
ubc366,"nan",62,"nan","nan"
ubc367,"nan",40,"nan","nan"
ubc368,"nan",46,"nan","nan"
ubc370,"nan",32,"nan","nan"
ubc371,"nan",54,"nan","nan"
ubc372,"nan",88,"nan","nan"
ubc373,"nan",79,"nan","nan"
ubc374,"nan",125,"nan","nan"
ubc375,50,"nan","nan","nan"
ubc376,"nan",84,"nan","nan"
ubc377,"nan",36,"nan","nan"
ubc378,"nan",55,"nan","nan"
ubc379,"nan",69,"nan","nan"
ubc380,"nan",109,"nan","nan"
ubc381,"nan",60,"nan","nan"
ubc382,50,"nan","nan","nan"
ubc383,"nan",127,"nan","nan"
ubc384,"nan",74,"nan","nan"
ubc385,"nan",41,"nan","nan"
ubc386,"nan",152,"nan","nan"
ubc387,"nan",75,"nan","nan"
ubc388,"nan",61,"nan","nan"
ubc389,"nan",91,"nan","nan"
ubc39,"nan",116,"nan","nan"
ubc390,"nan",54,"nan","nan"
ubc391,"nan",33,"nan","nan"
ubc392,"nan",52,"nan","nan"
ubc393,"nan",125,"nan","nan"
ubc394,"nan",49,"nan","nan"
ubc395,"nan",25,"nan","nan"
ubc396,"nan",78,"nan","nan"
ubc397,"nan",73,"nan","nan"
ubc398,"nan",201,"nan","nan"
ubc399,"nan",345,"nan","nan"
ubc4,100,"nan","nan","nan"
ubc40,"nan",26,"nan","nan"
ubc400,"nan",127,"nan","nan"
ubc401,75,"nan","nan","nan"
ubc403,"nan",43,"nan","nan"
ubc405,"nan",81,"nan","nan"
ubc406,"nan",55,"nan","nan"
ubc407,"nan",66,"nan","nan"
ubc409,"nan",140,"nan","nan"
ubc41,"nan",57,"nan","nan"
ubc410,"nan",57,"nan","nan"
ubc412,"nan",51,"nan","nan"
ubc413,"nan",93,"nan","nan"
ubc414,"nan",46,"nan","nan"
ubc415,"nan",42,"nan","nan"
ubc416,"nan",50,"nan","nan"
ubc417,"nan",39,"nan","nan"
ubc418,75,"nan","nan","nan"
ubc419,"nan",124,"nan","nan"
ubc420,"nan",198,"nan","nan"
ubc421,50,"nan","nan","nan"
ubc422,"nan",80,"nan","nan"
ubc423,"nan",49,"nan","nan"
ubc424,"nan",69,"nan","nan"
ubc425,"nan",42,"nan","nan"
ubc426,"nan",80,"nan","nan"
ubc427,"nan",93,"nan","nan"
ubc428,"nan",89,"nan","nan"
ubc429,"nan",56,"nan","nan"
ubc430,"nan",32,"nan","nan"
ubc431,"nan",115,"nan","nan"
ubc432,"nan",62,"nan","nan"
ubc433,"nan",62,"nan","nan"
ubc434,"nan",49,"nan","nan"
ubc435,"nan",40,"nan","nan"
ubc436,"nan",48,"nan","nan"
ubc437,"nan",71,"nan","nan"
ubc438,"nan",67,"nan","nan"
ubc439,"nan",80,"nan","nan"
ubc44,"nan",75,"nan","nan"
ubc440,"nan",44,"nan","nan"
ubc441,"nan",95,"nan","nan"
ubc442,"nan",89,"nan","nan"
ubc443,"nan",74,"nan","nan"
ubc444,"nan",109,"nan","nan"
ubc445,"nan",68,"nan","nan"
ubc447,"nan",68,"nan","nan"
ubc448,"nan",59,"nan","nan"
ubc449,"nan",53,"nan","nan"
ubc450,75,"nan","nan","nan"
ubc451,75,"nan","nan","nan"
ubc452,"nan",42,"nan","nan"
ubc453,"nan",79,"nan","nan"
ubc454,"nan",92,"nan","nan"
ubc455,"nan",79,"nan","nan"
ubc456,"nan",87,"nan","nan"
ubc457,"nan",110,"nan","nan"
ubc458,50,"nan","nan","nan"
ubc459,"nan",114,"nan","nan"
ubc46,"nan",104,"nan","nan"
ubc460,"nan",108,"nan","nan"
ubc461,"nan",231,"nan","nan"
ubc462,"nan",25,"nan","nan"
ubc463,"nan",34,"nan","nan"
ubc464,"nan",99,"nan","nan"
ubc465,"nan",124,"nan","nan"
ubc466,"nan",132,"nan","nan"
ubc467,"nan",95,"nan","nan"
ubc468,"nan",64,"nan","nan"
ubc469,"nan",48,"nan","nan"
ubc47,"nan",42,"nan","nan"
ubc470,"nan",35,"nan","nan"
ubc471,"nan",123,"nan","nan"
ubc472,"nan",72,"nan","nan"
ubc473,"nan",38,"nan","nan"
ubc474,"nan",74,"nan","nan"
ubc475,"nan",59,"nan","nan"
ubc476,"nan",63,"nan","nan"
ubc478,"nan",71,"nan","nan"
ubc479,100,"nan","nan","nan"
ubc480,"nan",25,"nan","nan"
ubc481,"nan",146,"nan","nan"
ubc482,"nan",149,"nan","nan"
ubc483,"nan",25,"nan","nan"
ubc484,"nan",71,"nan","nan"
ubc485,"nan",87,"nan","nan"
ubc486,"nan",109,"nan","nan"
ubc487,"nan",49,"nan","nan"
ubc488,"nan",39,"nan","nan"
ubc489,"nan",129,"nan","nan"
ubc49,"nan",142,"nan","nan"
ubc490,75,"nan","nan","nan"
ubc491,"nan",134,"nan","nan"
ubc492,"nan",46,"nan","nan"
ubc493,"nan",40,"nan","nan"
ubc494,"nan",128,"nan","nan"
ubc495,"nan",90,"nan","nan"
ubc496,"nan",94,"nan","nan"
ubc497,"nan",107,"nan","nan"
ubc498,"nan",76,"nan","nan"
ubc499,"nan",44,"nan","nan"
ubc500,"nan",88,"nan","nan"
ubc502,"nan",86,"nan","nan"
ubc503,"nan",88,"nan","nan"
ubc504,"nan",54,"nan","nan"
ubc505,"nan",77,"nan","nan"
ubc506,"nan",66,"nan","nan"
ubc507,"nan",76,"nan","nan"
ubc508,"nan",100,"nan","nan"
ubc509,"nan",40,"nan","nan"
ubc51,"nan",144,"nan","nan"
