"Cluster","Nall","Nflag1","RVmed","e_RVmed","RVmean","e_RVmean","s_RV","Nflag12","[Fe/H]med","e_[Fe/H]med","[Fe/H]mean","e_[Fe/H]mean","s_[Fe/H]","LX","LY","LZ","ULSR","VLSR","WLSR","ZGC","RGC","Peri","Apo","Energy","ecc","_RA","_DE"
"ASCC_16",28,27,15.47324,1.24268,15.06615650007078,0.9226391386731914,6.737431712852666,9,0.05801,0.01315,0.0555796233154486,0.0226485590145521,0.0722807739538433,22.028161845390294,-35.896586304810135,2028.6083009895187,-2.7606601975996234,238.49546318956425,4.190242494773726,-0.0944315942897558,8.50530908107937,8.4934,8.93712,-152754,0.0254553215218805,81.198,1.655
"ASCC_19",11,11,18.71409,1.58745,18.668214921615867,1.2399867347785165,4.573525766981249,2,0.03488,0.0071,0.0348791144599293,0.0071042510964124,0.0069953613041876,23.54384118946031,-14.794336035417526,1997.749248168175,-3.992240785939325,235.0776858872989,1.6938189812828446,-0.101143786325301,8.497028818532662,8.4459,8.70761,-153616,0.0152551601593607,81.982,-1.987
"ASCC_21",9,8,10.06751,2.58095,9.520047683265425,1.992846792367536,7.424028977244685,5,0.08265,0.04456,0.069204313491591,0.0203154307684571,0.0988421059458503,19.35037554655542,-48.978904524503314,2039.0463121741989,2.32260830175861,239.7150884827584,5.780116765567399,-0.0834094079134059,8.507933733488033,8.5015,9.02959,-152444,0.0301224680710281,82.179,3.527
"ASCC_23",41,40,-18.83715,1.05892,-18.83520830831104,0.8344883852829036,7.167387984640838,29,-0.01253,0.01499,-0.0174273742105467,0.0149358804488676,0.1065563167175281,-40.04123896965788,-46.5917472288389,2097.5932995619223,28.80858776730684,238.0476065868591,4.737583004975921,0.170840900172545,8.796633099951404,8.2373,9.89637,-150593,0.091489326502589,95.047,46.71
"ASCC_29",4,4,12.61646,4.83111,12.331647504973676,4.613575253103642,8.279822986447572,3,-0.20507,0.03891,-0.193499301910796,0.0257433357281808,0.0642403691941584,-2.981964758326351,-3.591287586002545,2139.1124033514084,2.022894368661344,236.0167359719258,0.3934210156273874,0.0116304385517791,9.088539962257212,9.0768,9.36166,-149784,0.0154514323895431,103.571,-1.67
"ASCC_41",12,11,-14.31407,1.95943,-14.328648069626944,1.5506919655827591,5.559375012869412,8,-0.09829,0.01667,-0.0796494868186733,0.0177612598686563,0.0776740932034519,-19.918467359216653,-22.189435531480573,2097.130891680966,25.078387474769013,249.40687412274332,2.400744146246952,0.0780801219692712,8.429136396133659,8.1656,10.0696,-150295,0.1044122308368091,116.674,0.137
"ASCC_6",3,3,-32.75342,4.762,-32.70678498105922,3.9894958486932106,5.671537414631471,3,-0.13696,0.03563,-0.120894682770411,0.0342447015778356,0.0717787069859552,35.83592792923056,-87.55998342372013,2115.3536030438304,37.20838455315584,224.3880850397012,9.918348385620614,-0.106312762229179,9.305640846225112,8.0072,10.1733,-150413,0.1191447535242449,26.846,57.722
"Alessi_19",3,3,-15.75173,4.07731,-16.022605980823393,3.341587371412672,5.215240930044647,3,0.06665,0.01935,0.0726740455452119,0.0120350127334245,0.0527205623443452,-31.739555927137825,12.714309865531115,1728.7564091020038,12.38322705325236,221.7894903922092,-1.8585258261161748,0.140070721202026,7.782791166650381,6.9952,7.88853,-161337,0.0600227094069351,274.741,12.311
"Alessi_2",67,67,-16.75679,1.04824,-17.227802213660798,0.7574687376659307,8.41533829202013,65,-0.02143,0.00535,-0.0064309100408037,0.0069281373255867,0.0873130737335261,-20.220575858018943,-12.400562616278222,2087.378509727602,25.11447948617861,236.9213358327669,1.164201227145286,0.0868370598974099,8.783523578906394,8.2768,9.69551,-151094,0.078937455521905,71.602,55.199
"Alessi_20",11,11,-11.20677,1.92517,-11.41016118329945,1.572439875689707,5.530729347644587,6,0.15385,0.03984,-0.0689575333073374,0.0374647840971001,0.5672073231098534,3.212276871781355,-7.730326810696024,1911.9556679629136,3.1281748003090595,227.7337244210072,0.9260176419465164,-0.0126240618860506,8.398476352445028,8.0046,8.41455,-155985,0.0249690452539202,2.593,58.742
"Alessi_37",12,12,-16.29972,2.23866,-15.827461174586931,2.1681350189357387,8.29362135461451,9,-0.00397,0.03151,0.0124774643596599,0.043795214718677,0.139913099914644,31.79578507494645,-43.49381671180007,1917.54407624181,15.913233887995496,228.68842093737143,5.450986059938145,-0.1231344474566,8.36518567065982,7.8086,8.65653,-155800,0.0514966146700062,341.961,46.342
"Alessi_60",1,1,43.58,16.2,43.58000183105469,16.200000762939453,"nan",0,"nan","nan","nan","nan","nan",-14.979138066259068,64.04871280292576,2346.0952707463503,-23.271834448378726,217.34999712356225,-5.785099902575004,0.114184546977494,10.747410235856428,9.179,11.1321,-144681,0.0961619414062787,105.619,-1.12
"Alessi_Teutsch_11",1,1,-32.02,5.38,-32.02000045776367,5.380000114440918,"nan",1,0.03,0.008,0.0299999993294477,0.0080000003799796,"nan",-24.576855509592484,-4.444035449458862,1753.7552706019592,13.194441518600438,213.59616343741243,0.3563501988720183,0.11610512338216,8.195870972759812,6.876,8.27518,-160322,0.0923464808068008,304.127,52.051
"Basel_11b",2,2,-1.92195,7.9336,-1.9219450423433384,7.933600465577232,6.756092264883578,0,"nan","nan","nan","nan","nan",5.016375926150718,26.159556711479883,2097.981935017567,17.720135053792674,210.68249123093096,-2.5846122066508705,-0.0209615185815535,9.980258640637096,8.1212,10.1365,-150223,0.1103814337958416,89.547,21.965
"Basel_4",1,1,-24.53,12.05,-24.530000686645508,12.050000190734863,"nan",1,-0.277,0.176,-0.27700001001358,0.1759999990463256,"nan",-18.61122511112993,-42.007396594257706,2462.747765631898,35.1706738589419,213.63974627382825,3.3782916535862366,0.0877524506887971,11.521007066953157,9.3564,12.2601,-141447,0.134325844931705,87.242,30.19
"Berkeley_12",2,2,-42.83903,2.90127,-42.839026621049214,2.9012719630702346,2.429161037168811,2,-0.22954,0.06847,-0.229540751453534,0.0684698796640704,0.0864581738450505,25.28115096872148,19.572062922341026,2457.9429234667286,40.22661188765443,195.7788761327775,-1.1451939780903846,-0.137045361367608,12.351020947545765,8.6545,12.993,-141225,0.2004157523963506,71.15583,42.67722
"Berkeley_13",5,5,-40.66669,3.29712,-40.42327459404782,2.6774664951129226,6.268838920998903,5,-0.30187,0.08911,-0.305341115544392,0.0531485014154943,0.171850470136551,-85.70401753946656,-120.81368592213649,2864.499181425271,52.12516169341887,236.022617165156,8.394984618821354,0.422143869569847,11.886461331225371,10.444,14.6718,-133865,0.1683322848565444,73.943,52.809
