"Name","ID","AllNames","Type","CST","N","CSTt","Nt","RA_ICRS","DE_ICRS","GLON","GLAT","r50","rc","rt","rtot","r50pc","rcpc","rtpc","rtotpc","pmRA","s_pmRA","e_pmRA","pmDE","s_pmDE","e_pmDE","Plx","s_Plx","e_Plx","dist16","dist50","dist84","Ndist","globalPlx","X","Y","Z","RV","s_RV","e_RV","n_RV","CMDCl2.5","CMDCl16","CMDCl50","CMDCl84","CMDCl97.5","CMDClHuman","logAge16","logAge50","logAge84","AV16","AV50","AV84","diffAV16","diffAV50","diffAV84","MOD16","MOD50","MOD84","r50J","rJ","r50Jpc","rJpc","probJ","NJ","MassJ","e_MassJ","MassTot","e_MassTot","minClSize","isMerged","isGMMMemb","NXmatches","XmatchType","Note"
"CWNU_2695",1225,"CWNU_2695","o",8.80309292,35,9.54586794,33,176.09357,-63.55014,295.5468,-1.644,0.06948,0.06071,0.28228,0.51893,3.54516,3.09758,14.40218,26.4771,-7.1587,0.07094,0.01235,-0.04884,0.0681,0.01186,0.30643,0.02198,0.00383,2890.53082,2923.30868,2956.83846,35,0,-6862.04188,-2636.42176,-66.3013,-24.2013,0.33015,0.19062,3,0.9175,0.976,0.98642,0.99973,0.99998,"TP?",8.22542,8.42614,8.62188,1.808,2.01425,2.22343,1.019,1.46671,1.76209,12.20465,12.35443,12.51777,0.06407,0.16512,3.26919,8.42453,1.0,29.0,275.25104,54.77216,284.40927,66.2922,20,0,0,1,"1:1","nan"
"CWNU_2698",1226,"CWNU_2698","o",4.98228505,43,6.87572902,33,276.50436,-14.77708,16.9184,-1.206,0.03186,0.03382,0.11177,0.29218,1.51767,1.6112,5.32443,13.91862,0.00688,0.05075,0.00883,-1.32503,0.07615,0.01326,0.31916,0.03489,0.00607,2682.01691,2729.40232,2778.49223,42,0,-5511.43247,794.10372,-43.32873,-3.66019,42.75626,24.68534,3,0.00362,0.018,0.07415,0.11989,0.28345,"nan",7.44444,7.78691,8.12801,3.75,4.03281,4.39877,1.899,2.28439,2.8122,12.05666,12.23804,12.45956,0.04154,0.25116,1.9789,11.96439,1.0,40.0,1344.47375,220.4043,911.03939,245.74806,10,0,0,1,"1:1","nan"
"CWNU_2700",1227,"CWNU_2700","o",8.36250553,46,8.80744054,40,180.86603,-63.59486,297.62835,-1.218,0.06664,0.16133,0.16133,0.25577,2.48976,6.02774,6.02774,9.5564,-5.80759,0.0666,0.01053,0.06483,0.06072,0.0096,0.43479,0.02677,0.00423,2125.41846,2140.70201,2156.20695,46,0,-7129.60186,-1896.17897,-27.25412,-25.47242,49.50327,14.9258,1,0.9687,0.9943,0.99676,0.99999,0.99999,"nan",7.52598,7.76993,7.96891,0.562,0.73852,0.92748,0.1492,0.57013,0.82052,11.48008,11.65244,11.8272,0.06935,0.21935,2.59108,8.19534,1.0,44.0,254.80396,41.96362,262.73094,45.66551,40,0,0,1,"1:1","nan"
"CWNU_2702",1228,"CWNU_2702","o",3.0590909,25,4.93142729,17,151.13541,-60.04939,283.48423,-3.638,0.05451,0.08559,0.08559,0.29621,2.73179,4.2899,4.2899,14.8459,-6.18384,0.06256,0.01517,3.72501,0.04638,0.01125,0.31561,0.01896,0.0046,2827.79258,2871.65201,2916.89341,25,0,-7454.18882,-2786.86402,-163.15119,"nan","nan","nan",0,0.7484,0.9178,0.94795,0.99865,0.99865,"nan",8.5911,8.78418,9.01411,0.3074,0.49999,0.67576,0.9544,1.30953,1.79279,12.11045,12.29524,12.4853,0.05642,0.13075,2.8279,6.55319,1.0,18.0,111.74754,28.504,191.34278,28.61719,10,0,0,1,"1:1","nan"
"CWNU_2708",1229,"CWNU_2708","o",7.65200958,31,8.05460975,30,272.18797,-21.57414,8.98954,-0.8255,0.04288,0.10402,0.10402,0.14213,1.78997,4.34171,4.34171,5.93269,-0.46411,0.06873,0.01255,-1.61893,0.09705,0.01772,0.39147,0.01887,0.00344,2338.99802,2391.58858,2446.59846,31,0,-5760.10171,373.65482,-19.70096,11.39293,3.54151,2.50423,2,0.3767,0.758,0.85601,0.99544,0.99907,"nan",7.9171,8.11712,8.34858,3.597,3.88321,4.0771,1.702,2.10595,2.49682,11.80807,11.96838,12.12999,0.04524,0.22649,1.88857,9.4538,1.0,31.0,618.09382,86.47056,618.09382,86.47056,20,0,0,1,"1:1","nan"
"CWNU_2712",1230,"CWNU_2712","o",7.78779159,31,7.99698572,30,174.69324,-60.69135,294.15205,0.9357,0.13499,0.2774,0.2774,0.3202,4.21283,8.65715,8.65715,9.99284,-8.64682,0.08845,0.01615,1.12692,0.06589,0.01203,0.52697,0.02191,0.004,1774.06973,1788.06018,1802.27303,30,0,-7390.39811,-1631.32159,48.12563,-0.29071,31.21135,8.65647,1,0.9873,0.9986,0.99939,1.0,1.0,"nan",8.38147,8.59265,8.82356,0.5693,0.78518,1.00016,0.09207,0.57224,0.81295,11.12742,11.28008,11.44347,0.11554,0.20862,3.60587,6.51049,0.9914,25.0,120.20319,18.33381,140.9005,19.21211,20,0,0,1,"1:1","nan"
"CWNU_2713",1231,"CWNU_2713","o",9.6919172,62,9.93567559,59,293.39919,17.41815,53.17817,-1.079,0.11633,0.25533,0.25533,0.32824,7.20694,15.81788,15.81788,20.33492,-2.99659,0.04665,0.00607,-6.29895,0.08656,0.01127,0.24542,0.02953,0.00384,3497.48839,3549.52575,3603.13496,62,0,-5995.19387,2840.9006,-51.48961,"nan","nan","nan",0,0.1012,0.1742,0.45535,0.61909,0.84288,"nan",7.16957,7.44068,7.67705,4.431,4.67167,4.86157,2.025,2.39013,2.73234,12.67319,12.82155,12.9802,0.11496,0.22844,7.1221,14.15228,1.0,57.0,1616.50112,285.02835,1853.1617,277.0489,40,0,0,1,"1:1","nan"
"CWNU_2714",1232,"CWNU_2714","o",9.62266029,74,9.62266029,74,256.91704,-42.64873,344.35196,-1.293,0.1397,0.1202,0.57494,0.57494,3.65163,3.14182,15.02836,15.02836,1.04283,0.1091,0.01268,-1.86392,0.17209,0.02001,0.6169,0.03514,0.00408,1488.9983,1497.60216,1506.30602,70,0,-6680.33588,-403.84274,-16.67819,-25.46612,19.40343,8.67748,5,0.847,0.9445,0.9627,0.99412,0.99717,"nan",7.48535,7.74155,7.91571,2.715,2.91671,3.11049,1.753,2.11327,2.47636,10.74888,10.90104,11.0368,0.12841,0.36065,3.35645,9.42688,1.0,66.0,469.56224,45.66089,502.44419,57.92189,40,0,0,1,"1:1","nan"
"CWNU_2716",1233,"CWNU_2716","o",7.33527799,39,8.09687331,37,278.8477,-8.50295,23.54229,-0.3347,0.04048,0.03821,0.15471,0.35442,1.64361,1.55138,6.28216,14.3914,-0.67632,0.12823,0.02108,-0.43881,0.10641,0.01749,0.3874,0.03038,0.00499,2288.68252,2326.47896,2365.54474,39,0,-5989.21506,929.23817,1.75267,-9.71514,51.08215,18.06027,8,0.7079,0.8628,0.90701,0.98824,0.99688,"nan",8.06788,8.28476,8.4544,3.694,3.92227,4.11465,1.519,1.87497,2.32009,11.70911,11.84187,11.98933,0.04048,0.22089,1.64361,8.96919,0.9999,37.0,482.99706,80.52896,516.31998,83.15093,20,0,0,1,"1:1","nan"
"CWNU_2717",1234,"CWNU_2717","o",5.90600694,56,6.9005075,46,92.27204,19.5074,190.83562,-0.1072,0.21558,0.45754,0.45754,0.70495,7.45511,15.82285,15.82285,24.3797,0.15285,0.12818,0.0189,-2.49912,0.11153,0.01644,0.4565,0.06214,0.00916,1953.22734,1981.38674,2010.36995,56,0,-10068.03317,-372.48222,22.07472,22.00845,22.49956,12.99013,3,0.01119,0.02439,0.24925,0.3849,0.74075,"TP?",7.85254,8.08268,8.30244,2.446,2.67401,2.89712,2.196,2.50164,2.81709,11.30671,11.4405,11.58499,0.13676,0.29552,4.72943,10.21977,1.0,32.0,258.45302,44.23941,337.64027,64.03583,40,0,0,1,"1:1","nan"
"CWNU_2718",1235,"CWNU_2718","o",8.75437185,47,8.75437185,47,277.00692,-12.16283,19.45988,-0.4216,0.02997,0.0209,0.14854,0.14854,1.40621,0.98068,6.96883,6.96883,-0.5287,0.06958,0.01015,-3.53324,0.07292,0.01064,0.32524,0.02759,0.00402,2628.7744,2688.10238,2750.1701,46,0,-5587.55555,895.50598,-5.46359,40.26529,0.9758,0.68999,2,0.05758,0.11,0.41142,0.60483,0.83298,"nan",7.81871,7.99704,8.25861,3.81,4.04452,4.26139,2.202,2.5284,2.90427,11.9725,12.14289,12.30078,0.02997,0.23301,1.40621,10.93223,1.0,47.0,989.99328,77.2816,989.99328,77.2816,40,0,0,1,"1:1","nan"
"CWNU_2719",1236,"CWNU_2719","o",14.57635445,121,14.57635445,121,274.59308,-19.36023,12.01252,-1.744,0.06669,0.05132,0.30215,0.30215,2.20964,1.70041,10.01083,10.01083,-0.69423,0.11083,0.01008,-0.08196,0.15466,0.01406,0.47279,0.06884,0.00626,1882.03699,1898.28032,1914.80648,120,0,-6266.27523,394.8957,-41.7299,-17.47526,40.79713,12.3008,11,0.01469,0.02209,0.16358,0.25055,0.57634,"nan",8.3488,8.54776,8.7647,3.279,3.49964,3.71871,2.027,2.36439,2.68174,11.22207,11.38192,11.50128,0.06669,0.40339,2.20964,13.36489,1.0,121.0,1496.97415,142.88312,1496.97415,142.88312,80,0,0,1,"1:1","nan"
"CWNU_2723",1237,"CWNU_2723","o",6.80972214,28,6.80972214,28,276.38875,-17.65195,14.32139,-2.447,0.09584,0.22751,0.23767,0.23767,2.19118,5.2015,5.43375,5.43375,-0.55192,0.08225,0.01554,-2.36675,0.07602,0.01437,0.73089,0.02944,0.00556,1299.96056,1309.91922,1320.03164,26,0,-6854.06622,323.7261,-38.37132,19.89468,21.5221,12.42579,3,0.8112,0.9418,0.96699,0.99968,0.99988,"nan",7.90096,8.11398,8.34691,1.265,1.48796,1.67049,1.126,1.48141,1.92466,10.40544,10.58468,10.70212,0.09584,0.29905,2.19118,6.83695,1.0,28.0,168.95733,33.16208,168.95733,33.16208,20,0,0,1,"1:1","nan"
"CWNU_2724",1238,"CWNU_2724","o",6.20982288,60,8.75910412,46,116.26212,-24.9593,241.05595,-0.3086,0.06787,0.09304,0.20437,0.51266,3.62648,4.97149,10.92003,27.39288,-2.04531,0.06284,0.00927,1.21991,0.0781,0.01151,0.30254,0.03542,0.00522,3018.68025,3061.40659,3105.35979,60,0,-9603.57566,-2678.97436,8.09703,45.40596,2.48001,0.66281,1,0.9072,0.9731,0.98432,0.99947,0.99947,"nan",8.36718,8.58113,8.75183,0.7699,0.97044,1.16204,1.695,2.02466,2.41253,12.31149,12.46592,12.64433,0.06761,0.19316,3.61275,10.32075,1.0,45.0,269.30218,50.81237,281.83805,72.0063,40,0,0,1,"1:1","nan"
"CWNU_2728",1239,"CWNU_2728","o",6.60629779,53,6.60629779,53,103.51468,-7.90626,220.27222,-3.018,0.17762,0.18707,0.62675,0.62675,6.90401,7.27122,24.36168,24.36168,-1.44308,0.10166,0.01396,1.03272,0.08269,0.01136,0.39977,0.02885,0.00396,2207.24527,2226.99771,2247.10687,53,0,-9819.07214,-1437.57787,-92.09116,"nan","nan","nan",0,0.7078,0.9281,0.95868,0.99832,0.9993,"nan",7.87747,8.0881,8.31698,1.364,1.56333,1.77263,1.697,2.04845,2.42465,11.55908,11.71599,11.85887,0.11707,0.24121,4.55035,9.37556,1.0,34.0,199.83822,26.84953,322.63674,35.1798,40,0,0,1,"1:1","nan"
"CWNU_2729",1240,"CWNU_2729","o",7.4384102,51,9.25809898,43,261.91461,-38.35308,350.05321,-1.917,0.11168,0.20721,0.20721,0.5142,2.94479,5.46397,5.46397,13.55915,-0.20766,0.12707,0.01938,-1.92588,0.11354,0.01731,0.62993,0.02703,0.00412,1500.20652,1510.81988,1521.58447,48,0,-6634.83057,-260.82455,-33.54658,-3.6481,13.92979,6.96489,1,0.07434,0.3562,0.54721,0.92554,0.93937,"nan",7.1722,7.48634,7.67976,3.009,3.27587,3.50001,2.205,2.57443,2.92637,10.76054,10.90872,11.06538,0.12257,0.35475,3.23205,9.35445,1.0,47.0,465.26889,56.86875,479.00017,64.47157,40,0,0,1,"1:1","nan"
"CWNU_2735",1241,"CWNU_2735","o",4.41049852,47,6.5182619,25,169.7503,-61.37716,292.09451,-0.4657,0.02205,0.04632,0.04632,0.27138,1.58001,3.31947,3.31947,19.44949,-7.56036,0.06066,0.01213,2.18549,0.04308,0.00862,0.22009,0.03307,0.00661,4005.29446,4106.28253,4212.49488,47,0,-6577.59961,-3804.61196,-16.53336,-16.10444,1.71813,0.57271,1,0.00493,0.01368,0.06184,0.09482,0.23558,"nan",7.66573,7.95062,8.23726,3.043,3.29326,3.60643,1.952,2.29565,2.71557,12.92209,13.10402,13.27624,0.0294,0.17133,2.10686,12.27872,1.0,38.0,797.856,119.52019,830.82589,164.37049,40,0,0,1,"1:1","nan"
"CWNU_2736",1242,"CWNU_2736","o",4.33638216,50,6.87200902,42,109.72559,-10.32305,225.24015,1.316,0.0699,0.0966,0.20958,0.45804,3.36213,4.64664,10.08123,22.03293,-0.52331,0.06614,0.01021,0.61924,0.08795,0.01357,0.30801,0.04506,0.00695,2717.70857,2756.04126,2795.47077,50,0,-10061.92521,-1956.44878,89.05292,40.74462,81.01184,22.46864,1,0.9035,0.9706,0.98262,0.99934,0.9999,"nan",8.34384,8.53441,8.71883,0.6548,0.87479,1.06552,1.021,1.41956,1.82703,12.00996,12.16766,12.33709,0.0699,0.22162,3.36213,10.66038,1.0,42.0,276.15464,12.38872,322.8184,16.95406,40,0,0,1,"1:1","nan"
"CWNU_2738",1243,"CWNU_2738","o",3.72632088,30,6.11118868,14,158.74585,-58.91688,286.10009,-0.5784,0.01865,0.02934,0.05266,0.19311,1.34675,2.11882,3.80321,13.94774,-5.47938,0.04426,0.01183,3.00928,0.04029,0.01077,0.20987,0.01555,0.00416,4023.35873,4138.18249,4259.75276,29,0,-6974.56147,-3975.67615,-23.91402,-36.76582,28.28369,10.69023,1,0.00053,0.00155,0.02087,0.03324,0.11067,"nan",6.8415,7.18316,7.48659,3.402,3.74521,3.98981,2.234,2.60164,3.04079,12.99137,13.17409,13.38938,0.0562,0.18246,4.05923,13.17841,1.0,28.0,880.13235,97.90859,940.33772,115.78478,20,0,0,1,"1:1","nan"
"CWNU_2739",1244,"CWNU_2739","o",3.25773184,85,5.23997607,62,324.53065,48.60538,93.29328,-2.82,0.12737,0.21931,0.21931,0.39314,5.11853,8.81319,8.81319,15.79861,-3.6357,0.12631,0.01604,-3.73412,0.10949,0.0139,0.39976,0.03789,0.00481,2284.13024,2302.42495,2321.01509,85,0,-8254.36792,2295.83938,-92.13303,-71.55,84.08882,31.78258,1,0.8066,0.9419,0.96408,0.99633,0.99875,"nan",7.88591,8.10795,8.33103,0.8973,1.12984,1.31204,2.174,2.44151,2.81513,11.65962,11.79268,11.96195,0.12745,0.22834,5.12167,9.17596,1.0,63.0,319.44326,31.50969,345.42355,53.86366,80,0,0,1,"1:1","nan"
"CWNU_2745",1245,"CWNU_2745","o",5.92962651,56,6.14545665,55,183.39102,-63.02844,298.65292,-0.4718,0.05699,0.04397,0.25748,0.38106,3.80491,2.93565,17.1899,25.44086,-6.71374,0.07991,0.01078,0.2672,0.0592,0.00798,0.22176,0.02446,0.0033,3754.13534,3825.1969,3899.00059,56,0,-6287.93343,-3356.65289,-15.39639,"nan","nan","nan",0,0.6268,0.8857,0.93147,0.99648,0.9981,"nan",7.17385,7.4324,7.67734,3.287,3.46898,3.7299,2.077,2.48169,2.77642,12.87614,13.00717,13.20323,0.05443,0.19823,3.63391,13.23439,1.0,53.0,1140.44455,89.8699,1210.17559,75.73523,40,0,0,1,"1:1","nan"
"CWNU_2746",1246,"CWNU_2746","o",8.41838734,60,9.26009947,53,334.66651,57.91991,103.75876,0.8518,0.06779,0.14458,0.17253,0.2462,4.2928,9.15588,10.92585,15.59071,-2.5365,0.0877,0.01205,-1.8919,0.07168,0.00985,0.25223,0.03751,0.00515,3570.70147,3628.31596,3687.8202,60,0,-8984.6721,3523.81532,76.95303,-45.51935,16.95954,11.99221,2,0.136,0.5345,0.70919,0.98088,0.99242,"nan",8.07578,8.26942,8.45573,3.037,3.25586,3.4318,1.767,2.17626,2.46712,12.74328,12.89181,13.04712,0.07476,0.23006,4.7344,14.56915,1.0,59.0,805.40659,126.24621,817.45263,127.26562,10,0,0,1,"1:1","nan"
"CWNU_2748",1247,"CWNU_2748","o",7.03363218,32,7.10139398,31,127.73399,-40.43205,259.25411,-0.6173,0.1879,0.27768,0.54542,0.69606,6.79365,10.04011,19.72106,25.16842,-5.06374,0.06009,0.01079,4.76601,0.06284,0.01129,0.45049,0.02553,0.00458,2050.30118,2071.60749,2093.36127,32,0,-8508.26729,-2035.16079,-0.53473,"nan","nan","nan",0,0.6006,0.8671,0.92365,0.99934,0.99934,"nan",7.24573,7.43308,7.68006,3.168,3.3652,3.54937,1.589,2.00825,2.36683,11.44148,11.57822,11.70467,0.12225,0.27914,4.42,10.09279,1.0,21.0,416.8517,57.97836,256.35082,76.10895,20,0,0,1,"1:1","nan"
"CWNU_2749",1248,"CWNU_2749","o",6.53422242,33,6.53422242,33,87.31641,33.40639,176.57561,2.979,0.06106,0.06304,0.21844,0.21844,3.7061,3.82645,13.25977,13.25977,0.14007,0.07164,0.01247,-1.1067,0.09252,0.01611,0.2543,0.03661,0.00637,3392.8443,3477.89926,3567.32835,33,0,-11588.49718,207.46153,210.41962,22.85674,1.5984,1.13024,2,0.4886,0.8108,0.88506,0.99198,0.99342,"nan",8.13436,8.34639,8.54916,0.8812,1.15101,1.3205,1.383,1.80629,2.25269,12.63592,12.81096,13.0102,0.05907,0.18777,3.58548,11.39805,1.0,30.0,258.2077,34.1148,265.48254,42.01205,20,0,0,1,"1:1","nan"
"CWNU_2750",1249,"CWNU_2750,Loden_624,Theia_3079,Theia_4121","o",4.60991133,64,5.22094808,61,186.97103,-61.9858,300.16973,0.7596,0.16373,0.34808,0.34808,0.42755,5.87422,12.48826,12.48826,15.33953,-5.22732,0.09805,0.01255,-0.20856,0.0805,0.01031,0.45113,0.02679,0.00343,2040.92861,2055.60975,2070.50363,63,0,-7088.92541,-1777.00254,45.40336,-54.74806,68.4393,39.51345,1,0.9211,0.9725,0.98225,0.99983,0.99983,"nan",7.43394,7.64468,7.8233,1.249,1.38791,1.60063,1.575,1.88023,2.24627,11.38459,11.5173,11.66091,0.12565,0.23278,4.50809,8.35152,1.0,40.0,272.37195,21.01738,347.06542,37.35615,40,0,0,4,"m:m","nan"
"CWNU_2752",1250,"CWNU_2752","o",11.41027052,79,12.33404656,58,221.37828,-59.69758,316.87175,0.0506,0.08892,0.12825,0.2611,0.54431,2.9329,4.22984,8.61175,17.95308,-3.20389,0.11238,0.01476,-2.2222,0.08118,0.01066,0.51134,0.02699,0.00354,1874.5775,1889.73859,1905.14693,75,0,-6742.79624,-1291.88968,18.93693,"nan","nan","nan",0,0.33,0.7478,0.86112,0.99184,0.99562,"nan",7.54079,7.74333,7.97252,2.299,2.48982,2.69804,1.612,1.99978,2.33586,11.22928,11.34907,11.48615,0.08449,0.25677,2.78651,8.46878,1.0,56.0,321.7982,49.58915,434.04819,59.909,40,0,0,1,"1:1","nan"
"CWNU_2753",1251,"CWNU_2753","o",7.41758223,41,8.5661427,35,285.31022,0.93008,34.87795,-1.756,0.15726,0.303,0.303,0.80129,4.83527,9.31622,9.31622,24.63842,-1.31187,0.12476,0.02109,-0.86532,0.13298,0.02248,0.52068,0.03839,0.00649,1740.1905,1761.64776,1783.64078,41,0,-6677.58779,1006.88879,-36.88954,112.46294,14.03138,9.92168,2,0.816,0.941,0.96425,0.99646,0.9997,"nan",7.71871,7.89193,8.13799,2.734,2.95555,3.14555,1.795,2.1143,2.53735,11.08808,11.22532,11.36202,0.13932,0.26954,4.28359,8.28747,1.0,29.0,314.8533,27.89856,313.69021,49.73062,40,0,0,1,"1:1","nan"
"CWNU_2754",1252,"CWNU_2754","o",5.04059904,31,6.13933182,18,112.93157,-14.45839,230.3675,2.113,0.08222,0.14172,0.14172,0.30052,3.57274,6.15835,6.15835,13.05889,-1.54186,0.05973,0.01408,2.13444,0.06014,0.01417,0.35898,0.02272,0.00536,2456.77291,2489.72514,2523.57334,31,0,-9708.75361,-1916.16069,116.65367,"nan","nan","nan",0,0.9791,0.9962,0.9981,1.0,1.0,"TP",7.72232,7.92326,8.17681,0.2479,0.47317,0.60231,0.3148,0.74094,1.07757,11.83037,12.00807,12.19461,0.10683,0.18305,4.64233,7.95405,1.0,23.0,123.73455,25.80809,159.29834,38.9311,20,0,0,1,"1:1","nan"
"CWNU_2758",1253,"CWNU_2758","o",11.20885938,174,14.32511488,139,295.42249,26.15035,61.71214,1.558,0.08106,0.19683,0.19683,0.45036,5.92005,14.37579,14.37579,32.89254,-2.53804,0.06868,0.00583,-4.79147,0.12796,0.01085,0.20225,0.04337,0.00368,4125.79727,4184.61557,4245.13518,158,0,-6139.32265,3683.51465,129.53571,20.56154,48.41461,15.31004,10,0.00213,0.00672,0.0341,0.05175,0.12165,"nan",7.88442,8.1861,8.47764,3.736,3.98535,4.29388,2.692,2.97285,3.32252,13.01479,13.23504,13.41086,0.08434,0.23428,6.15996,17.11077,1.0,151.0,2443.57784,397.29881,2809.36894,413.97315,10,0,0,1,"1:1","nan"
"CWNU_2764",1254,"CWNU_2764","o",8.10695547,66,9.29672262,60,207.42034,-61.88258,309.73658,0.2172,0.14679,0.16831,0.48962,0.68742,7.91322,9.07286,26.39459,37.05849,-6.07332,0.09912,0.0128,-1.83967,0.05555,0.00717,0.2772,0.02696,0.00348,3045.09303,3088.62074,3133.41091,54,0,-6147.53808,-2375.10824,27.45391,-46.51371,75.17087,33.61744,5,0.00179,0.00354,0.04639,0.06948,0.1846,"nan",7.60778,8.24714,8.98501,4.819,5.44568,5.96182,2.683,2.98142,3.42786,12.32939,12.58785,12.88124,0.09885,0.20624,5.32866,11.11755,0.997,39.0,790.92792,223.96716,1511.40861,322.7478,40,0,0,1,"1:1","nan"
"CWNU_2765",1255,"CWNU_2765","o",11.66103807,90,11.84503298,88,261.1531,-38.58062,349.53117,-1.55,0.0658,0.08694,0.20194,0.2694,2.86161,3.78121,8.78281,11.7169,-0.30897,0.11456,0.01221,-2.72621,0.09764,0.01041,0.35308,0.03841,0.00409,2463.51478,2491.89256,2520.93174,87,0,-5672.6381,-452.61474,-52.85566,-25.90649,39.31486,11.85388,11,0.00521,0.02377,0.06911,0.101,0.19436,"nan",7.75881,7.9877,8.18614,4.008,4.21321,4.4377,2.405,2.69381,3.01667,11.84447,11.98336,12.13607,0.0676,0.29614,2.94018,12.87989,1.0,90.0,1602.93342,238.04472,1602.93342,238.04472,80,0,0,1,"1:1","nan"
"CWNU_2767",1256,"CWNU_2767","o",3.17171263,32,4.31752443,24,223.7284,-60.23167,317.69212,-0.9473,0.02893,0.02562,0.11635,0.46473,1.28849,1.14131,5.18263,20.70147,-3.37366,0.12401,0.02531,-2.95056,0.07672,0.01566,0.32811,0.03427,0.007,2478.64262,2552.19047,2630.23651,22,0,-6234.90392,-1717.68261,-26.22699,-43.91632,2.05618,0.77716,1,0.00762,0.0186,0.1913,0.31022,0.67171,"nan",8.17336,8.57177,9.00711,5.136,5.39405,5.72419,2.575,2.82875,3.27048,11.86646,12.04482,12.24416,0.06969,0.24927,3.10414,11.10351,1.0,31.0,813.30854,135.06097,870.08405,126.91449,20,0,0,1,"1:1","nan"
"CWNU_2770",1257,"CWNU_2770","o",6.9739524,111,8.71802503,76,106.55724,-13.17874,226.33555,-2.755,0.13024,0.30976,0.30976,0.75145,18.7671,44.63743,44.63743,108.29021,-0.31995,0.07911,0.00907,0.96458,0.08715,0.01,0.10002,0.0405,0.00465,7956.48444,8256.34072,8579.68353,111,0,-13816.84116,-5965.69016,-361.53995,"nan","nan","nan",0,0.02722,0.03312,0.18513,0.26011,0.5105,"nan",7.09886,7.35274,7.66388,1.805,2.07552,2.31923,1.832,2.21718,2.59961,14.59223,14.7255,14.93238,0.07394,0.14195,10.65484,20.45482,1.0,44.0,821.02717,97.36698,2012.92936,193.44726,80,0,0,1,"1:1","nan"
"CWNU_2778",1258,"CWNU_2778","o",7.30017368,60,8.41946203,40,252.65611,-41.82593,343.04474,1.693,0.04644,0.08056,0.08056,0.19726,2.1523,3.73392,3.73392,9.14286,-2.32802,0.11291,0.01785,-3.75278,0.14829,0.02345,0.34448,0.04317,0.00683,2604.42747,2655.6705,2708.97045,59,0,-5582.65523,-774.12389,92.78219,-31.70462,4.99862,2.49931,4,0.00623,0.01428,0.07087,0.11413,0.31858,"FP",8.09408,8.31951,8.57281,4.394,4.60548,4.87483,2.417,2.70945,3.04322,11.97046,12.13302,12.27211,0.06711,0.29252,3.11073,13.55854,1.0,60.0,1901.61806,125.22565,1901.61806,125.22565,40,0,0,1,"1:1","nan"
"CWNU_2792",1259,"CWNU_2792","o",6.76196306,59,7.96611148,53,225.09113,-58.36049,319.17924,0.3845,0.09617,0.16526,0.2621,0.3817,3.74655,6.43849,10.21139,14.87096,-4.46792,0.10178,0.01398,-2.79391,0.08118,0.01115,0.41205,0.02982,0.0041,2206.96194,2232.18335,2257.98789,52,0,-6432.75674,-1459.13543,31.45365,-38.80597,11.83913,8.37153,2,0.00407,0.01112,0.11335,0.1792,0.48134,"nan",7.73967,7.99891,8.22885,4.049,4.28673,4.50344,2.065,2.4072,2.84965,11.62543,11.773,11.9346,0.09786,0.26797,3.81253,10.43971,1.0,54.0,651.1332,126.10012,693.53802,133.10908,20,0,0,1,"m:1","nan"
"CWNU_2794",1260,"CWNU_2794","o",9.0772499,71,9.0772499,71,107.55196,-10.36707,224.28541,-0.598,0.12026,0.15801,0.37031,0.37031,6.49183,8.52974,19.99085,19.99085,-0.78588,0.06815,0.00809,1.47306,0.09137,0.01084,0.29524,0.04895,0.00581,3026.46142,3093.03863,3162.61089,69,0,-10336.14552,-2159.54188,-5.81722,77.18585,0.95901,0.67812,2,0.00611,0.01658,0.07935,0.11758,0.27642,"nan",8.5597,8.79374,9.0267,2.18,2.45741,2.71353,2.257,2.55813,2.91303,12.20364,12.39237,12.55989,0.10973,0.22331,5.92382,12.05509,1.0,60.0,374.56735,98.17216,403.2125,116.67001,40,0,0,1,"1:1","nan"
"CWNU_2795",1261,"CWNU_2795","o",11.83984355,102,11.95836153,99,240.16969,-53.11833,329.10879,-0.1472,0.07373,0.11428,0.20949,0.32203,3.43428,5.32274,9.75729,14.99957,-2.50439,0.09682,0.00973,-3.88429,0.08818,0.00886,0.3435,0.06071,0.0061,2624.97887,2668.67321,2713.84682,81,0,-5831.90222,-1370.1201,8.08016,-37.26923,14.19878,5.02003,8,0.00563,0.00816,0.04084,0.05995,0.14691,"nan",8.0824,8.63781,9.15271,4.241,4.74586,5.30339,2.849,3.07195,3.45188,11.97424,12.19461,12.40171,0.07615,0.32617,3.54708,15.19214,1.0,102.0,2398.64527,323.26074,2398.64527,323.26074,80,0,0,1,"1:1","nan"
"CWNU_2797",1262,"CWNU_2797","o",3.13865974,11,3.64876768,10,216.31634,-60.92221,314.08643,-0.09884,0.04617,0.06884,0.13346,0.1643,2.16115,3.22243,6.24703,7.69074,-5.31507,0.08904,0.02816,-2.93848,0.04653,0.01472,0.32234,0.00757,0.00239,2578.56289,2681.9002,2793.8659,9,0,-6256.08335,-1926.38383,11.39479,-44.56804,27.12468,19.18004,2,0.6807,0.9231,0.96299,0.99999,0.99999,"nan",7.94944,8.39925,8.93386,6.446,6.64207,6.99898,0.6155,1.22159,1.83037,11.99831,12.25194,12.4952,0.04862,0.30333,2.27581,14.19863,1.0,11.0,1658.4202,222.44717,1658.4202,222.44717,10,0,0,1,"m:1","nan"
