"Cluster","ra","dec","pm_ra","pm_dec","pm_ra_disp","pm_dec_disp","parallax","parallax_disp","r_50","n_r50","n_pm","n_parallax","n_parallax_near","n_pm_fs","log_age","log_age_50","log_age_16","log_age_84","Fe_H","Fe_H_50","Fe_H_16","Fe_H_84","dist_mod","dist_mod_50","dist_mod_16","dist_mod_84","A_V","A_V_50","A_V_16","A_V_84","alpha_mf","alpha_mf_50","alpha_mf_16","alpha_mf_84","prior_feh_mu","prior_feh_sig","mf_quality_flag"
"Ruprecht_82",146.421,-54.004,-6.443,4.348,0.083,0.094,0.43,0.038,0.063,3.0,6.0,99.0,10.0,8.0,8.766413243888389,8.762590695787386,8.728542287271512,8.809508405362616,-0.0284423720391445,-0.0307030367939044,-0.0359128300876141,-0.0248983479141612,11.468915524661693,11.4335723149763,11.373055077446471,11.45913113950171,0.9186589360349494,0.9077880313031014,0.8578198537322448,0.9319754012811244,-3.171889287488806,-3.2384147614480314,-3.4707028758840344,-3.012818821029732,-0.0282902912883365,0.0062496071040473,0.0
"Ruprecht_91",161.964,-57.483,-11.179,2.421,0.132,0.149,0.927,0.048,0.23,3.0,6.0,6.0,10.0,8.0,7.977487525927822,7.979946827821371,7.972110285716687,7.990805182311591,-0.2489072736133631,-0.2507948240289109,-0.2598267575768267,-0.2450138714030545,9.858679970145248,9.85563793302296,9.842978703316104,9.863202362449677,0.3577273936605714,0.3591832830417934,0.354835059785678,0.3679929484522052,-2.426659339924217,-2.404076138135141,-2.496950860830511,-2.3124090616107287,-0.063,0.146,0.0
"Ruprecht_93",166.037,-61.372,-6.411,3.104,0.095,0.074,0.436,0.028,0.074,3.0,6.0,6.0,10.0,8.0,8.708094640499475,8.714655921601485,8.706002946008967,8.723020940548952,-0.1551022169381455,-0.1587064702247699,-0.1704049845922501,-0.1405968901059302,11.356242689211252,11.346519366449463,11.327676102642284,11.3718741645129,0.6700996045716047,0.6709331023776399,0.6581003240642189,0.6810082427296236,-2.388110486095931,-2.324316048792797,-2.514926314092758,-2.129980042194561,-0.063,0.146,0.0
"Ruprecht_96",177.67,-62.14,-5.491,0.806,0.066,0.069,0.27,0.046,0.049,3.0,6.0,99.0,10.0,8.0,8.66979273606492,8.674519421291992,8.657988011985328,8.691728527162992,0.0303077913219112,0.0345898527969866,0.0298121766658035,0.0403272998524927,12.343046063999502,12.345263536191077,12.318430775439255,12.388944748621524,1.153213459857017,1.161788635345536,1.13939931203582,1.1953538415324023,-2.537259950817716,-2.595867408385488,-2.8919989584183994,-2.2926200625078272,0.0301654666727344,0.0056349267521627,0.0
"Ruprecht_98",179.715,-64.581,-4.114,-8.632,0.355,0.264,2.044,0.07,0.835,3.0,6.0,6.0,99.0,8.0,8.916863236635411,8.921872787168018,8.91325837886339,8.962094032106158,-0.1503446597350618,-0.1535245133084891,-0.1669078858936783,-0.1448589307014293,8.277705271041816,8.275623743870467,8.237076946126122,8.28721172091899,0.4825894581759021,0.4726118688971155,0.4569600067957646,0.4833138928541662,-1.6920808597103196,-1.81586434140052,-1.9766078208949929,-1.664393450137471,-0.063,0.146,0.0
"SAI_86",122.055,-36.606,-3.111,2.931,0.118,0.116,0.219,0.05,0.038,3.0,6.0,6.0,10.0,8.0,8.599750517368413,8.77104316299915,8.618794117177163,8.879246919248665,0.1221169060954587,-0.0524377495912236,-0.1828339606795714,0.1075259293171219,13.249142060567218,12.930474925869383,12.724409449164051,13.18209865314032,2.2116893825898742,1.9698196741363747,1.8059098376109208,2.2628227987196663,-3.713192990081288,-3.628145613093726,-4.272869307081416,-2.968451147844017,-0.063,0.146,0.0
"Sigma_Ori",84.716,-2.582,1.577,-0.512,0.561,0.393,2.48,0.077,0.175,3.0,6.0,6.0,99.0,8.0,6.825367883433189,6.826935808050233,6.822927505427551,6.830879905044316,-0.2540899887159653,-0.2566847715028326,-0.2620867803108012,-0.2506910715505592,7.419795055781383,7.419532949900008,7.411533014400248,7.428302297164423,0.1462184721478083,0.146907948943457,0.1362041956373463,0.159044488467663,-1.78944629522407,-1.7403710040000595,-1.8061183560729368,-1.6741735215135582,-0.063,0.146,0.0
"Skiff_J1942+38.6",295.611,38.645,-3.131,-5.898,0.075,0.097,0.372,0.039,0.043,3.0,6.0,6.0,10.0,8.0,9.214510430318011,9.210388410973051,9.187114692126595,9.22313941186342,0.0815993308276849,0.0794750000767192,-0.0395127590135559,0.1660185065543353,11.956744680274044,11.94644556995106,11.832449397751557,11.96226583591038,0.3942198864065209,0.3931501771138299,0.338487435817667,0.5049803514427333,0.659376723805333,0.8152027301423432,0.0915556467570783,1.4455764014057708,-0.063,0.146,0.0
"Stephenson_1",283.568,36.899,1.11,-3.01,0.198,0.247,2.779,0.056,0.249,3.0,8.0,10.0,99.0,8.0,7.582060141240148,7.588321096368092,7.577804095925524,7.626990288700345,0.1505253992081686,0.1645458928437314,0.149676453180802,0.2377676988712191,7.813210533009059,7.82038067291686,7.806407299565227,7.833131493569693,0.2294159268425208,0.2137641793335492,0.165151761543747,0.2360622354416238,-2.270405029947218,-2.2159644501491065,-2.340634116087738,-2.1056918026404343,-0.063,0.146,1.0
"Stock_1",294.146,25.163,6.034,0.302,0.306,0.332,2.447,0.077,0.742,3.0,6.0,6.0,99.0,8.0,8.77456555922328,8.773286615004112,8.76601856195188,8.780911482468607,0.0532139529023273,0.0550853590468522,0.0496551530374737,0.0611478217210526,7.912296577552376,7.90850208089093,7.895720062208599,7.919863140711487,0.2965064197441944,0.2927298381776633,0.2820649497767055,0.3036844623208929,-1.872209957830805,-1.807475540074401,-1.9135991638990424,-1.6960281365202057,0.0753068986863395,0.0228268464038699,0.0
"Stock_10",84.808,37.85,-3.114,-0.464,0.265,0.246,2.759,0.086,0.541,3.0,6.0,6.0,99.0,8.0,7.980254114444986,7.980088823911891,7.973205692192828,7.986767395723649,-0.0417243542391914,-0.0366845645711798,-0.0449069629006803,-0.0302182376365959,7.753392227018483,7.764882164755007,7.749556791136315,7.779545806375792,0.5354681879190563,0.5391900518994986,0.52908766930473,0.5504779799693904,-2.2165286231669663,-2.339331230785246,-2.4627388474399488,-2.2144383084512445,-0.0543966323119298,0.0209634208024437,1.0
"Stock_12",353.923,52.685,8.527,-1.846,0.203,0.151,2.261,0.055,0.403,3.0,6.0,10.0,99.0,8.0,8.351383360589644,8.349859454414654,8.304551405599007,8.389791860107568,0.1487967390027795,0.1696643316827861,0.1546841370160855,0.2550964403606573,8.22877440293042,8.242057502621302,8.220514500230864,8.293157065317112,0.282509773916831,0.256030984383485,0.2325030406434066,0.2836003287216522,-1.9396734546958572,-1.8545227599000171,-2.0318258392073587,-1.6910853927659604,-0.063,0.146,1.0
"Stock_20",6.318,62.624,-3.237,-1.124,0.056,0.062,0.342,0.03,0.046,3.0,6.0,6.0,10.0,8.0,7.117560855019333,7.12088128419025,7.113069129772479,7.132277544395069,-0.3421149559386491,-0.3431435821747388,-0.4380213685463462,-0.3215455840082309,11.669333926512374,11.66421432383709,11.590576331106924,11.690122332561051,1.3998000477642658,1.3927035548034046,1.370731849905763,1.4056178877167005,-2.727927736691047,-2.7612647066737845,-2.998905583359794,-2.5497967367724703,-0.063,0.146,0.0
"Stock_23",49.075,60.377,-4.261,-0.865,0.207,0.206,1.613,0.056,0.754,3.0,6.0,6.0,99.0,8.0,7.915679370252052,7.916780803397453,7.903838403691688,7.927044929055496,-0.0481273128386668,-0.0465137955079546,-0.0536970215114518,-0.0392501437245057,8.759170884113564,8.766484492466208,8.754499799373342,8.78326756769271,0.6724530508355363,0.6720106287161048,0.658989303318479,0.6863166353752541,-2.6486752837380814,-2.5887498470432564,-2.703627814991241,-2.47298385847185,-0.063,0.146,0.0
"Stock_4",28.039,57.055,-1.115,0.341,0.141,0.12,0.729,0.058,0.163,3.0,6.0,4.0,10.0,8.0,7.885952634050387,7.893196567787282,7.85434105496169,7.978461751184993,-0.0485398371584245,-0.0495999981423002,-0.1329811972931155,-0.0396865091124858,10.549494570480146,10.541876706157348,10.47645785610151,10.56141736613036,0.7461399731233447,0.7428889946225056,0.703033705161908,0.7610978598898581,-2.301946454966063,-2.2862404411707358,-2.4615000484379457,-2.122108757248113,-0.064033264033264,0.0410364677328797,0.0
"Stock_5",31.119,64.365,-0.729,-2.069,0.14,0.122,1.013,0.047,0.193,3.0,6.0,6.0,99.0,8.0,7.532066759960607,7.534131264867462,7.523729565819671,7.557999947899028,0.051416018897073,0.0623162177458601,0.0489247526057409,0.1488294850841628,9.639864890271738,9.63428962571368,9.603878228608304,9.694275934325402,1.4640573502690264,1.4572351040658424,1.4336437434880749,1.4769249482648814,-2.8704528676517382,-2.81063182627853,-2.9865916292180525,-2.633454846379277,-0.063,0.146,0.0
"Stock_7",37.431,60.627,-3.496,0.484,0.162,0.229,1.441,0.053,0.279,3.0,6.0,4.0,99.0,8.0,8.51903767500061,8.47411845311403,8.417479474972044,8.522167542808294,0.0535601693904571,0.054534901846965,-0.0420437613955992,0.0667647819719578,8.878396804840188,8.8788313295972,8.816377758101861,8.90400601390354,1.4072721845413874,1.4411956808017097,1.4097053632135637,1.4780316896592771,-2.82883124686657,-2.8666178467806587,-3.077212389042636,-2.6854903729403907,0.0,0.1,1.0
"Teutsch_12",96.428,13.611,-0.704,-0.98,0.15,0.176,0.234,0.069,0.047,3.0,6.0,99.0,10.0,8.0,8.92324977425945,8.922844063932986,8.840501673268445,8.96089275074438,-0.1715564934425906,-0.1707992091359995,-0.1735723366483335,-0.1670752825065391,12.760178723429116,12.71230401834132,12.469287158387548,12.800990849861716,1.9403415141862053,1.9109659053381955,1.7332176850659695,1.9849105003024283,-4.755824600491282,-4.819319970632584,-4.94728169786347,-4.568523212601837,-0.1703488597378666,0.0032826823277093,0.0
"Teutsch_143a",167.141,-60.741,-5.602,2.283,0.074,0.079,0.219,0.038,0.033,3.0,6.0,6.0,10.0,8.0,8.928415250114535,8.92835225169554,8.915026876463411,8.945487082741979,0.2260570513357572,0.2102584771562316,0.0986230149061687,0.2533192726215515,13.180187501604772,13.164293139035188,13.057118781008088,13.23162862485832,1.755135660206275,1.7617816583396433,1.6881428761077917,1.8496637559432043,-1.9873267611041296,-2.2153463755223517,-2.954074364403528,-1.4207475811828414,-0.063,0.146,0.0
"Teutsch_22",315.428,44.114,-3.519,-4.84,0.14,0.15,0.188,0.074,0.027,3.0,6.0,6.0,10.0,8.0,8.573129056068833,8.507306071987434,8.47316672912814,8.584932888148597,0.0634297594728457,0.1377206402811331,-0.1054947709442544,0.1711051501348909,12.642143997159383,12.644282994944575,12.431194613784786,12.688299519296184,2.988044610051394,2.9061832289001583,2.87336055831235,2.9557333946631066,-4.2149568118748055,-4.447595432854198,-4.798507078590029,-3.9994715136119,-0.063,0.146,0.0
"Teutsch_35",294.091,35.742,-0.683,-2.439,0.188,0.191,2.007,0.057,0.414,3.0,6.0,6.0,99.0,8.0,8.419374124861749,8.393726862484625,8.357409867668599,8.426303157584487,0.2635846804049869,0.2567843528267505,0.2486923924857604,0.2647155500861566,8.486194358239684,8.492618339929447,8.483083995710851,8.502944528680896,0.007299407087358,0.0185945581009657,0.0073349475829915,0.0344978348696572,-2.280644121854383,-2.3117549543254565,-2.4627354083252366,-2.1581925304084435,-0.063,0.146,1.0
"Teutsch_38",131.523,-38.025,-8.636,3.669,0.211,0.18,1.502,0.058,0.615,3.0,6.0,6.0,99.0,8.0,7.526299987374137,7.5268884602200545,7.519407934192293,7.576293602428031,-0.049707967478673,-0.0463055633424502,-0.0544223917608508,0.0349501674498072,8.94168357473933,8.947963909853813,8.919806279150707,8.960608848161748,0.2173571526500877,0.2179687886515399,0.1804110849036218,0.234714344171646,-2.140019932102858,-2.210313056233809,-2.334594295480833,-2.118212691090749,-0.063,0.146,0.0
"Toepler_1",300.318,33.615,-2.349,-5.081,0.069,0.067,0.252,0.027,0.016,3.0,6.0,6.0,10.0,8.0,8.553888732557237,8.546188532249129,8.486781525880088,8.590239724913884,-0.1329852507188746,-0.1316719693771172,-0.2342881008586028,0.0488294484445749,12.086326704085092,12.112772904008152,12.01279904393802,12.271184009374505,2.164755786532945,2.169655987608092,2.126799031251307,2.206289480525479,-2.6800984433130286,-2.424690092898276,-2.866321921073059,-2.0008590641108848,-0.063,0.146,0.0
"Tombaugh_1",105.126,-20.569,-2.564,3.833,0.103,0.107,0.371,0.045,0.051,3.0,6.0,6.0,10.0,8.0,9.032562964362713,9.032505414045978,9.027675278599483,9.037868838737255,0.0392245056357845,0.04447749938107,0.0352009743500409,0.0533638768935975,12.207596957110823,12.207894621093374,12.188011972398265,12.217847387376466,0.8388078051985297,0.8314934304708917,0.8223925033945988,0.8383968918976744,-2.08999302000729,-2.2436187873981703,-2.486498599947616,-1.9667575661273065,-0.063,0.146,0.0
"Trumpler_1",23.915,61.283,-1.598,-0.541,0.066,0.06,0.348,0.035,0.031,3.0,6.0,6.0,10.0,8.0,7.674134997718422,7.690360819617197,7.646869394160059,7.739994660564383,-0.0386488751534093,-0.0332692765531657,-0.1576414083227385,0.0659334716012214,12.020532294592975,12.020110362834536,11.867329412308408,12.094221841510072,1.750253565106192,1.7390396307891118,1.7206418139070845,1.7552666938967698,-2.4852204779669096,-2.430246206098475,-2.6322695812597456,-2.230670333706413,-0.063,0.146,0.0
"Trumpler_10",131.943,-42.566,-12.532,6.527,0.401,0.275,2.287,0.075,0.89,3.0,6.0,6.0,99.0,8.0,7.679106001040328,7.6765333760119026,7.673243289842794,7.679721935622035,0.156123519765786,0.155961948789152,0.1511462125387201,0.1593163787940409,8.285550096723481,8.281917604378764,8.273265264047982,8.289209585795678,0.1726682647323353,0.1733219202031249,0.1661858161337676,0.1830447058240515,-2.065587212600864,-2.0916891716151587,-2.15356745892526,-2.040380487166953,-0.063,0.146,0.0
"Trumpler_11",151.248,-61.619,-7.057,3.314,0.1,0.077,0.248,0.043,0.057,3.0,6.0,6.0,10.0,8.0,8.28686568699495,8.274483045528978,8.232543735822205,8.305625544569589,0.1365799321856899,0.1349324165248882,0.0432003281034786,0.1522733078136761,12.67541693328452,12.66710935176666,12.587403435188635,12.688870334716484,0.4182663079672787,0.4256697016445446,0.4098339057784685,0.4550192234791658,-3.142336079105771,-3.1686114371562937,-3.43136985274062,-2.918460955813092,-0.063,0.146,0.0
"Trumpler_12",151.621,-60.29,-6.913,4.463,0.091,0.087,0.253,0.043,0.049,3.0,6.0,6.0,10.0,8.0,8.929358029956678,8.922940228455454,8.882719556347727,8.931176857601976,-0.0504875809979263,-0.0365420099511901,-0.0529533217478861,0.0556524039422608,12.480845088258889,12.52868693562556,12.4810837922814,12.5651356300169,0.6389463373113127,0.6391257602369317,0.6075904548669812,0.6782821648686492,-3.080797487247384,-3.122169291387151,-3.4026993072124823,-2.8615314955660245,-0.063,0.146,0.0
"Trumpler_13",155.952,-60.142,-6.743,4.122,0.1,0.099,0.189,0.05,0.045,3.0,6.0,6.0,10.0,8.0,8.667082071089077,8.675820713392994,8.667631094826572,8.686559562908018,-0.041172194350223,-0.0448636365024814,-0.1401468213631456,-0.030244065062298,13.120324384550011,13.121972823230108,13.036815500562868,13.15374406464664,1.367026251453609,1.363490618803341,1.3136131752066886,1.400080107247963,-2.8739344037767798,-2.879262724432912,-3.1718723844906345,-2.610278224338975,-0.063,0.146,0.0
"Trumpler_18",167.826,-60.656,-7.172,0.569,0.06,0.079,0.624,0.026,0.069,3.0,6.0,6.0,10.0,8.0,7.8513129662330865,7.857605124522871,7.823454669605892,7.899864875550445,-0.0529467244597965,-0.0298290789841329,-0.1350593230835126,0.0566734312846082,10.709401224963727,10.731656225277067,10.642460834470352,10.797599398154231,0.8873379086400173,0.871960887252085,0.8558733828779209,0.8885770228054275,-2.210124016876038,-2.2300918140228214,-2.4058523040157587,-2.072592191511052,-0.063,0.146,1.0
"Trumpler_19",168.623,-57.563,-1.675,-1.237,0.11,0.096,0.374,0.058,0.105,3.0,6.0,6.0,10.0,8.0,9.573930417913656,9.571232060724094,9.568059640778689,9.574319526152763,-0.1573377857346568,-0.1587334189048738,-0.164225845578479,-0.1531752469842939,11.897605794451366,11.89735324785684,11.893392065767255,11.90060428935758,0.7643865900947728,0.7668570618677996,0.7626814286414243,0.7717562026116414,0.2928046295032409,0.3209466033670531,0.0045284821183915,0.6207996117711175,-0.063,0.146,0.0
"Trumpler_2",39.232,55.905,1.583,-5.352,0.192,0.167,1.431,0.058,0.323,3.0,6.0,6.0,99.0,8.0,8.533918758356249,8.530976092154003,8.516399698253917,8.55618185426426,0.051512809606115,0.0502660050199241,0.0431784592254281,0.0571249858432639,9.088659387599002,9.08494719234882,9.073663936450185,9.09397558815796,0.8520381567994517,0.8515438173355684,0.8397218194646586,0.8620389057133604,-2.4993363931217027,-2.523323343561942,-2.677675987868359,-2.402048213348848,-0.0109913266458678,0.0471177743687005,0.0
"Trumpler_20",189.882,-60.637,-7.089,0.18,0.092,0.085,0.251,0.045,0.112,3.0,3.0,99.0,10.0,8.0,9.181479273087405,9.218243101535506,9.180021589459251,9.222615749412316,0.0586330482468651,0.0589446785271859,0.0496213684663452,0.1438070232641507,12.73448153309529,12.7420901712305,12.721073055644876,12.754767964547058,1.335637477685082,1.3031487593215532,1.2323327142788565,1.3388001122769992,-1.6678313441128547,-1.4901302494503197,-1.7528848655014042,-1.1722900064909438,0.1268625824380936,0.0473366740674436,0.0
"Trumpler_21",203.068,-62.787,-4.682,-2.312,0.117,0.116,0.722,0.045,0.071,3.0,6.0,6.0,10.0,8.0,7.761578197431802,7.767018492661457,7.754015195552295,7.775203753490949,-0.2559229690127992,-0.259280506578092,-0.3257165240638424,-0.2454851592260341,10.210056836769471,10.19973527149503,10.17961613962312,10.211379713888162,0.7523883722962489,0.7541402259611969,0.7452594230645666,0.7704672107245573,-2.8084397527571907,-2.7844232814577543,-2.9483085843955728,-2.6060902205129746,-0.063,0.146,0.0
"Trumpler_23",240.218,-53.539,-4.178,-4.746,0.124,0.11,0.352,0.059,0.062,3.0,6.0,6.0,10.0,8.0,8.825841845539633,8.831466781912974,8.823155866468646,8.87550879576134,0.2532545596509482,0.2492094516515191,0.1583635969127808,0.2605972360307234,11.881171530792288,11.876936924169692,11.792746272543631,11.903914066134355,2.5184590216132743,2.5055050120775864,2.4357442734149237,2.520007052186904,-2.3514988832660606,-2.2056683697439903,-2.506491788914021,-1.9023940775638029,-0.063,0.146,0.0
"Trumpler_26",262.126,-29.487,-0.873,-3.082,0.129,0.095,0.623,0.064,0.072,3.0,6.0,3.0,10.0,8.0,8.681468636886503,8.679635269975515,8.671920558187695,8.688973794606852,0.2396135698951219,0.2428971628155851,0.23436365107352,0.2517348210463033,10.615259545046952,10.613401534779088,10.598664365926416,10.62686801313166,1.6199849659260854,1.6143570859133731,1.602479700954619,1.6226777362232492,-2.29137210304812,-2.293118538315382,-2.4881000264533637,-2.102272833989648,0.2690862873884997,0.0261929882434631,0.0
"Trumpler_29",265.347,-40.158,0.489,-2.308,0.122,0.101,0.673,0.063,0.145,3.0,4.0,6.0,10.0,8.0,7.827478758020753,7.828997823695056,7.802001751659762,7.867590989353952,0.2589113003765927,0.256748117293783,0.248067962122092,0.2643962173817261,10.828792765683485,10.824514951652848,10.778142939118204,10.837561714145313,0.7606255980723156,0.7626432666969515,0.7438715092384837,0.7758033508700969,-3.255394694052974,-3.216834440743631,-3.342205938836862,-3.1004318607918977,-0.063,0.146,0.0
"Trumpler_3",48.004,63.218,-3.354,-0.112,0.168,0.126,1.461,0.056,0.276,3.0,6.0,6.0,99.0,8.0,7.725450704367052,7.741415176021313,7.725689850693838,7.768881638901705,0.1462363912278333,0.14573722286898,0.140344069957229,0.1508066542984432,9.116417176359764,9.103897180181812,9.086070544539762,9.120946562407678,0.8938819358856824,0.8881149683987508,0.8704765962126397,0.9042049498328664,-2.854526498703291,-2.7691008271148667,-2.904432109626697,-2.635351306878479,0.1345695643494086,0.0099304476197049,1.0
"Trumpler_30",269.182,-35.298,1.243,-2.189,0.131,0.117,0.707,0.071,0.096,3.0,6.0,6.0,10.0,8.0,8.718423278825208,8.714967870765843,8.706580790731328,8.721783391290556,0.1588329788449837,0.2411982467874416,0.1541074426784521,0.2545278237999762,10.610983615290278,10.617365145976272,10.601594294608017,10.651562281533456,0.8461931028855129,0.8073531393555713,0.791892606039329,0.8550397606487518,-2.5280404574072524,-2.493671951552294,-2.6743610854478472,-2.3277503165922875,-0.063,0.146,0.0
"Trumpler_32",274.294,-13.349,-1.052,1.158,0.117,0.122,0.578,0.062,0.057,3.0,6.0,6.0,10.0,8.0,8.877469664981284,8.877128132191054,8.871642777537446,8.88248994096314,0.150407258658482,0.1587311659110633,0.1352360928299942,0.239472688288053,11.229954044005664,11.227074642935596,11.20035335408811,11.254342611029358,2.5303042429859723,2.5306938611641625,2.477741667509316,2.562853015843682,-1.9202504889374912,-1.7870762438283163,-2.047595018843764,-1.5315463388025734,-0.063,0.146,0.0
"Trumpler_33",276.159,-19.711,0.435,0.449,0.132,0.094,0.677,0.04,0.048,3.0,6.0,6.0,10.0,8.0,7.85993441685534,7.871589463603002,7.787648699033372,7.939544013684752,-0.0411557382432913,-0.0326869524955353,-0.1471224628077859,0.0618515938637999,10.618529074899088,10.630461735937246,10.528630274331965,10.722236880706705,1.4434791046362985,1.4425964848071535,1.4067562697776632,1.466584816726153,-3.104637898994282,-2.998428575862956,-3.206012983994254,-2.7963563467845978,-0.063,0.146,0.0
"Trumpler_7",111.849,-23.949,-2.484,3.329,0.122,0.114,0.554,0.066,0.066,3.0,6.0,6.0,10.0,8.0,7.806009273206367,7.840562260408026,7.797724931026574,7.899789966740943,-0.0708087834345573,-0.0789044763397968,-0.2604522821564144,0.0365523196426941,11.042628382694552,11.032235978596876,10.883550556512684,11.132849034115182,1.053906541064612,1.0549991153426204,1.0328197851187069,1.0768945816344635,-2.269889417316109,-2.342883368969685,-2.544489440188431,-2.139028522919651,-0.063,0.146,0.0
"Trumpler_9",118.911,-25.888,-3.402,3.069,0.104,0.099,0.339,0.063,0.037,3.0,6.0,6.0,10.0,8.0,7.902020981183311,7.920949094296548,7.885384820042344,7.960087285661488,-0.1369543580971967,-0.1555704079080963,-0.2456366552399378,-0.1324354218199994,11.8904179741181,11.84202743022668,11.772216823090796,11.892369293834683,0.759063731074984,0.7554385999055788,0.7366804796409435,0.7695694890630892,-2.82447215495964,-2.797773994039418,-3.005087258176965,-2.5887887036886603,-0.063,0.146,0.0
"Turner_5",143.284,-36.358,0.092,-3.115,0.248,0.185,2.373,0.102,0.781,3.0,6.0,6.0,99.0,8.0,8.634072228034368,8.634178956246805,8.620416475959969,8.652162852658945,0.0410055967068207,0.0368793898045679,0.0268798517824722,0.0464861150895592,8.158987035460699,8.154002099579804,8.139906088237538,8.165928511694714,0.1401569114572374,0.1375734137423973,0.121213042457133,0.1487498892947555,-1.6933470932759649,-1.7642088059569734,-1.9590555341427225,-1.584349125928508,-0.063,0.146,0.0
"Turner_9",296.165,29.494,0.346,-2.399,0.092,0.075,0.563,0.034,0.151,3.0,6.0,6.0,10.0,8.0,8.770071390986185,8.770364557214048,8.721663067387635,8.820811423109031,0.1551912746621464,-0.0482267424398762,-0.1599608862134222,0.1524182862048206,10.978640163231129,10.87395931532162,10.757008827753504,10.996820791930054,0.4876560518644072,0.5838911905364035,0.5003343525756916,0.6518332055636817,-3.0871019902907397,-3.020153806342333,-3.2295024892507698,-2.785891662399736,-0.063,0.146,0.0
"UBC_1",287.87,56.801,-2.579,3.649,0.242,0.26,3.049,0.03,0.665,3.0,6.0,10.0,99.0,8.0,8.009209233468013,7.989440302953709,7.964991581318317,8.020508382168376,0.048887293405996,0.0444278220404068,-0.049669108439938,0.0568416228265819,7.434516508104178,7.438550095060082,7.373420832562672,7.474765465095328,0.0199015908387671,0.0502601592751522,0.0185548663401977,0.0869843344290645,-1.644305259137424,-1.7221935075940795,-1.882318411844254,-1.564904020006732,0.0200099982321262,0.049041997641325,1.0
"UBC_100",281.238,-11.127,-1.111,-3.323,0.077,0.097,0.702,0.009,0.104,3.0,6.0,6.0,10.0,8.0,8.616443627754991,8.625517191560432,8.608816823175353,8.67758846646145,-0.0466364848681719,-0.0321651081435893,-0.0614448771028022,0.065977921802826,10.288534452326,10.27213636527439,10.187365049022246,10.353828492538035,1.4792300260719342,1.4417719465908725,1.3753665230393175,1.4839574910397042,-1.6265024831735388,-1.7426096910714384,-1.965109290341244,-1.532000494875521,-0.063,0.146,0.0
"UBC_101",279.496,-7.135,-0.319,-3.037,0.102,0.066,0.413,0.027,0.07,3.0,6.0,6.0,10.0,8.0,8.83754775716138,8.816291854591123,8.764323430174429,8.874081899325878,0.0390414911438494,0.015373301082083,-0.1441499239559621,0.0700725006723306,10.718388374133202,10.680998812657489,10.541198408168237,10.76422977128153,2.8190528344876484,2.8755930617845578,2.811380565090299,2.932274737636988,-2.531155528817985,-2.7587387917573336,-3.188352769624349,-2.3301786797046056,-0.063,0.146,0.0
"UBC_108",281.611,-5.181,-2.94,-3.648,0.068,0.058,0.627,0.015,0.111,3.0,6.0,10.0,10.0,8.0,9.06800121525668,9.06186866507656,9.02084232979649,9.077869387495475,-0.1477350875220954,-0.049953528756205,-0.1505237263378171,0.0488046018488352,10.43624781010818,10.508980877300347,10.43993082114186,10.617426161051444,2.0428661247811384,2.032964783101503,1.972629418855684,2.0612827921339743,-1.3401338340346234,-1.4455056320155983,-1.814099864291865,-1.0794225187589273,-0.063,0.146,0.0
"UBC_10a",324.652,62.206,-2.131,-3.031,0.1,0.118,1.075,0.016,0.512,3.0,4.0,10.0,99.0,8.0,7.173147773330211,7.173166541568533,7.167644793794689,7.182302731166916,-0.1302573924188884,-0.1363347564233523,-0.1472523828108209,-0.1246212760758897,9.450950908279598,9.452668597074084,9.432700197730584,9.46471846020249,1.256200658692206,1.234120187102584,1.2068316366219425,1.2543118775532156,-2.803434740444619,-2.750419043856121,-2.9189481160553274,-2.593456971140456,-0.063,0.146,0.0
"UBC_10b",327.047,61.032,-3.471,-1.859,0.1,0.106,1.015,0.023,0.474,3.0,6.0,6.0,99.0,8.0,7.417896676615044,7.422655023679797,7.406530229274505,7.434176115734612,-0.0483309603891139,0.0427369807402331,-0.0502226539308923,0.0671921209850262,9.484754992693986,9.575766966891443,9.47143193032837,9.613028320655385,0.9839922861484665,0.9808930786044264,0.9534217882638104,1.000777796827764,-2.7781907075970143,-2.803565986130556,-2.979153503059943,-2.645156041780247,-0.063,0.146,0.0
"UBC_11",246.666,-59.936,-0.342,-6.794,0.343,0.237,2.147,0.038,1.034,3.0,6.0,6.0,99.0,8.0,8.08325992392752,8.087030075389155,8.043717121367141,8.22920291049125,0.2501400330814529,0.2404589842159447,0.1493174324819152,0.2530734589311254,8.552315044368614,8.537912112935475,8.4712880358762,8.558826586871726,0.3598537091129195,0.3423687158232241,0.3146325576930963,0.3664982203530027,-2.4485978464843736,-2.470016696365652,-2.611108645640838,-2.3419207647705886,-0.063,0.146,0.0
"UBC_113",285.138,-1.557,0.499,-0.512,0.107,0.098,0.386,0.042,0.055,3.0,6.0,6.0,10.0,8.0,9.035408088876798,9.02259167426694,8.980039415981958,9.038458288254642,-0.0589631515030975,0.0312696474819301,-0.0584503492559968,0.0664578629015485,11.03228528035637,11.08542499367363,11.03496552969227,11.184048860304529,1.8637101973346395,1.8704645818329624,1.829437045358097,1.889609198166748,-3.452479458007158,-3.558869664267648,-3.8856913007132783,-3.256186364361072,-0.063,0.146,0.0
