"Cluster","Comment"
"Berkeley_72","Classified as open cluster. CMD classes: 0.99 (50th percentile), true positive (human-assigned)."
"Berkeley_73","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"Berkeley_75","Classified as open cluster. CMD class: 0.65 (50th percentile)."
"Berkeley_76","Classified as open cluster. CMD class: 0.94 (50th percentile)."
"Berkeley_77","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"Berkeley_78","Classified as open cluster. CMD class: 0.37 (50th percentile)."
"Berkeley_79","Classified as open cluster. CMD class: 0.74 (50th percentile)."
"Berkeley_80","Classified as open cluster. CMD class: 0.99 (50th percentile)."
"Berkeley_81","Classified as open cluster. CMD class: 0.81 (50th percentile)."
"Berkeley_82","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"Berkeley_83","Classified as open cluster. CMD class: 0.51 (50th percentile)."
"Berkeley_84","Classified as open cluster. CMD class: 0.94 (50th percentile)."
"Berkeley_85","Classified as open cluster. CMD class: 0.80 (50th percentile)."
"Berkeley_86","Classified as open cluster. CMD class: 0.97 (50th percentile)."
"Berkeley_87","Classified as open cluster. CMD class: 0.93 (50th percentile)."
"Berkeley_89","Classified as open cluster. CMD class: 0.95 (50th percentile)."
"Berkeley_90","Classified as open cluster. CMD classes: 0.20 (50th percentile), false positive (human-assigned)."
"Berkeley_91","Classified as open cluster. CMD class: 0.18 (50th percentile)."
"Berkeley_92","Classified as open cluster. CMD class: 0.28 (50th percentile)."
"Berkeley_93","Classified as open cluster. CMD class: 0.10 (50th percentile)."
"Berkeley_94","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"Berkeley_95","Classified as open cluster. CMD class: 0.13 (50th percentile)."
"Berkeley_96","Classified as open cluster. CMD class: 0.96 (50th percentile)."
"Berkeley_97","Classified as open cluster. CMD class: 0.89 (50th percentile)."
"Berkeley_98","Classified as open cluster. CMD classes: 0.96 (50th percentile), true positive (human-assigned)."
"Berkeley_99","Classified as open cluster. CMD class: 0.03 (50th percentile)."
"Berkeley_100","Classified as open cluster. CMD classes: 0.27 (50th percentile), true positive? (human-assigned)."
"Berkeley_101","Classified as open cluster. CMD class: 0.97 (50th percentile)."
"Berkeley_102","Classified as open cluster. CMD class: 0.20 (50th percentile)."
"Berkeley_103","Classified as open cluster. CMD class: 0.30 (50th percentile)."
"Berkeley_104","Classified as open cluster. CMD class: 0.85 (50th percentile)."
"Berkeley_14A","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"Bica_2","Classified as open cluster. CMD class: 0.16 (50th percentile)."
"Bica_3","Classified as open cluster. CMD class: 0.02 (50th percentile)."
"Bica_631","Classified as open cluster. CMD class: 0.03 (50th percentile)."
"Biurakan_2","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"Blanco_1","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"Bochum_1","Classified as open cluster. CMD class: 0.84 (50th percentile)."
"Bochum_2","Classified as open cluster. CMD classes: 0.15 (50th percentile), false positive? (human-assigned)."
"Bochum_3","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"Bochum_4","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"Bochum_10","Classified as open cluster. CMD class: 0.91 (50th percentile)."
"Bochum_13","Classified as open cluster. CMD class: 0.52 (50th percentile)."
"Bochum_14","Classified as open cluster. CMD class: 0.02 (50th percentile)."
"Bochum_15","Classified as open cluster. CMD class: 0.44 (50th percentile)."
"Briceno_1","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"CBJC_8","Classified as open cluster. CMD classes: 0.05 (50th percentile), false positive (human-assigned)."
"CMa_2","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_3","Classified as open cluster. CMD class: 0.97 (50th percentile)."
"COIN-Gaia_4","Classified as open cluster. CMD class: 0.98 (50th percentile)."
"COIN-Gaia_5","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_6","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_7","Classified as open cluster. CMD class: 1.00 (50th percentile)."
"COIN-Gaia_8","Classified as open cluster. CMD class: 0.99 (50th percentile)."
