"Cluster","Comment"
"UBC_126","Tidal & Core radii: r_t=62+/-72.5 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~98"
"UBC_129","Tidal & Core radii: r_t=185+/-38.3 [pc], r_c=0.81+/-0.0 [pc]; stars within r_t: N~322"
"UBC_130","Tidal & Core radii: r_t=57+/-54.0 [pc], r_c=0.65+/-0.0 [pc]; stars within r_t: N~170"
"UBC_132","Tidal & Core radii: r_t=32+/-34.3 [pc], r_c=0.74+/-0.05 [pc]; stars within r_t: N~215"
"UBC_133","Tidal & Core radii: r_t=41+/-32.4 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~128"
"UBC_134","Tidal & Core radii: r_t=57+/-61.8 [pc], r_c=0.26+/-0.0 [pc]; stars within r_t: N~111"
"UBC_135","Tidal & Core radii: r_t=35+/-48.3 [pc], r_c=0.67+/-0.0 [pc]; stars within r_t: N~105"
"UBC_136","Tidal & Core radii: r_t=67+/-43.9 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~159"
"UBC_139","Tidal & Core radii: r_t=183+/-39.6 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~169"
"UBC_141","Tidal & Core radii: r_t=36+/-35.4 [pc], r_c=0.25+/-0.03 [pc]; stars within r_t: N~84"
"UBC_143","Tidal & Core radii: r_t=180+/-47.7 [pc], r_c=0.37+/-0.0 [pc]; stars within r_t: N~92"
"UBC_146","Tidal & Core radii: r_t=20+/-6.3 [pc], r_c=0.68+/-0.01 [pc]; stars within r_t: N~192"
"UBC_147","Tidal & Core radii: r_t=83+/-60.5 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~155"
"UBC_148","Tidal & Core radii: r_t=47+/-49.0 [pc], r_c=0.37+/-0.0 [pc]; stars within r_t: N~107"
"UBC_149","Tidal & Core radii: r_t=57+/-42.9 [pc], r_c=0.68+/-0.0 [pc]; stars within r_t: N~186"
"UBC_150","Tidal & Core radii: r_t=181+/-51.6 [pc], r_c=0.41+/-0.0 [pc]; stars within r_t: N~88"
"UBC_152","Tidal & Core radii: r_t=119+/-84.1 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~62"
"UBC_153","Tidal & Core radii: r_t=83+/-75.3 [pc], r_c=0.49+/-0.0 [pc]; stars within r_t: N~78"
"UBC_154","Tidal & Core radii: r_t=148+/-73.4 [pc], r_c=0.68+/-0.0 [pc]; stars within r_t: N~119"
"UBC_155","Tidal & Core radii: r_t=59+/-52.2 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~135"
"UBC_156","Tidal & Core radii: r_t=18+/-24.3 [pc], r_c=0.48+/-0.05 [pc]; stars within r_t: N~88"
"UBC_157","Tidal & Core radii: r_t=14+/-8.2 [pc], r_c=0.54+/-0.1 [pc]; stars within r_t: N~95"
"UBC_159","Tidal & Core radii: r_t=43+/-9.1 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~317"
"UBC_162","Tidal & Core radii: r_t=186+/-44.6 [pc], r_c=0.63+/-0.0 [pc]; stars within r_t: N~118"
"UBC_163","Tidal & Core radii: r_t=66+/-60.9 [pc], r_c=0.4+/-0.0 [pc]; stars within r_t: N~151"
"UBC_166","Tidal & Core radii: r_t=117+/-64.7 [pc], r_c=0.82+/-0.0 [pc]; stars within r_t: N~325"
"UBC_168","Tidal & Core radii: r_t=24+/-19.7 [pc], r_c=0.8+/-0.01 [pc]; stars within r_t: N~104"
"UBC_169","Tidal & Core radii: r_t=88+/-79.5 [pc], r_c=0.23+/-0.0 [pc]; stars within r_t: N~63"
"UBC_172","Tidal & Core radii: r_t=161+/-63.5 [pc], r_c=0.46+/-0.0 [pc]; stars within r_t: N~96"
"UBC_173","Tidal & Core radii: r_t=167+/-56.3 [pc], r_c=0.75+/-0.0 [pc]; stars within r_t: N~340"
"UBC_174","Tidal & Core radii: r_t=27+/-12.1 [pc], r_c=0.52+/-0.0 [pc]; stars within r_t: N~268"
"UBC_175","Tidal & Core radii: r_t=59+/-42.1 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~135"
"UBC_176","Tidal & Core radii: r_t=21+/-17.6 [pc], r_c=0.72+/-0.02 [pc]; stars within r_t: N~114"
"UBC_178","Tidal & Core radii: r_t=18+/-2.6 [pc], r_c=0.56+/-0.06 [pc]; stars within r_t: N~452"
"UBC_179","Tidal & Core radii: r_t=23+/-15.3 [pc], r_c=0.48+/-0.0 [pc]; stars within r_t: N~123"
"UBC_17a","Tidal & Core radii: r_t=44+/-0.7 [pc], r_c=0.63+/-0.0 [pc]; stars within r_t: N~2281"
"UBC_180","Tidal & Core radii: r_t=26+/-11.5 [pc], r_c=0.55+/-0.0 [pc]; stars within r_t: N~146"
"UBC_182","Tidal & Core radii: r_t=15+/-19.9 [pc], r_c=0.23+/-0.04 [pc]; stars within r_t: N~62"
"UBC_183","Tidal & Core radii: r_t=71+/-79.3 [pc], r_c=0.26+/-0.0 [pc]; stars within r_t: N~67"
"UBC_184","Tidal & Core radii: r_t=144+/-70.7 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~78"
"UBC_188","Tidal & Core radii: r_t=191+/-33.0 [pc], r_c=0.17+/-0.0 [pc]; stars within r_t: N~112"
"UBC_190","Tidal & Core radii: r_t=23+/-25.9 [pc], r_c=0.47+/-0.01 [pc]; stars within r_t: N~98"
"UBC_194","Tidal & Core radii: r_t=20+/-21.1 [pc], r_c=0.39+/-0.09 [pc]; stars within r_t: N~73"
"UBC_198","Tidal & Core radii: r_t=55+/-39.9 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~133"
"UBC_199","Tidal & Core radii: r_t=20+/-29.9 [pc], r_c=0.35+/-0.04 [pc]; stars within r_t: N~50"
"UBC_203","Tidal & Core radii: r_t=64+/-62.6 [pc], r_c=0.48+/-0.0 [pc]; stars within r_t: N~107"
"UBC_210","Tidal & Core radii: r_t=80+/-73.3 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~72"
"UBC_214","Tidal & Core radii: r_t=27+/-29.6 [pc], r_c=0.52+/-0.02 [pc]; stars within r_t: N~97"
"UBC_220","Tidal & Core radii: r_t=121+/-80.8 [pc], r_c=0.33+/-0.0 [pc]; stars within r_t: N~68"
"UBC_221","Tidal & Core radii: r_t=14+/-5.7 [pc], r_c=0.42+/-0.04 [pc]; stars within r_t: N~78"
"UBC_222","Tidal & Core radii: r_t=33+/-53.8 [pc], r_c=0.43+/-0.0 [pc]; stars within r_t: N~63"
"UBC_228","Tidal & Core radii: r_t=194+/-22.4 [pc], r_c=0.71+/-0.0 [pc]; stars within r_t: N~87"
"UBC_229","Tidal & Core radii: r_t=52+/-62.0 [pc], r_c=0.49+/-0.0 [pc]; stars within r_t: N~112"
"UBC_230","Tidal & Core radii: r_t=34+/-28.5 [pc], r_c=0.4+/-0.0 [pc]; stars within r_t: N~117"
"UBC_231","Tidal & Core radii: r_t=127+/-81.3 [pc], r_c=0.38+/-0.0 [pc]; stars within r_t: N~103"
"UBC_232","Tidal & Core radii: r_t=169+/-62.9 [pc], r_c=0.52+/-0.0 [pc]; stars within r_t: N~57"
"UBC_233","Tidal & Core radii: r_t=169+/-54.3 [pc], r_c=0.54+/-0.0 [pc]; stars within r_t: N~105"
"UBC_235","Tidal & Core radii: r_t=48+/-69.7 [pc], r_c=0.25+/-0.02 [pc]; stars within r_t: N~92"
"UBC_237","Tidal & Core radii: r_t=33+/-45.5 [pc], r_c=0.37+/-0.06 [pc]; stars within r_t: N~184"
"UBC_239","Tidal & Core radii: r_t=93+/-67.0 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~114"
"UBC_240","Tidal & Core radii: r_t=32+/-36.7 [pc], r_c=0.51+/-0.03 [pc]; stars within r_t: N~90"
"UBC_241","Tidal & Core radii: r_t=73+/-79.1 [pc], r_c=0.22+/-0.0 [pc]; stars within r_t: N~57"
"UBC_243","Tidal & Core radii: r_t=85+/-80.0 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~104"
"UBC_245","Tidal & Core radii: r_t=108+/-64.5 [pc], r_c=0.6+/-0.0 [pc]; stars within r_t: N~157"
"UBC_246","Tidal & Core radii: r_t=30+/-6.8 [pc], r_c=0.66+/-0.0 [pc]; stars within r_t: N~389"
"UBC_247","Tidal & Core radii: r_t=9+/-1.6 [pc], r_c=0.38+/-0.04 [pc]; stars within r_t: N~74"
"UBC_249","Tidal & Core radii: r_t=172+/-46.4 [pc], r_c=0.31+/-0.0 [pc]; stars within r_t: N~171"
"UBC_251","Tidal & Core radii: r_t=54+/-62.2 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~111"
"UBC_252","Tidal & Core radii: r_t=38+/-27.2 [pc], r_c=0.85+/-0.01 [pc]; stars within r_t: N~286"
"UBC_253","Tidal & Core radii: r_t=148+/-75.3 [pc], r_c=0.29+/-0.0 [pc]; stars within r_t: N~92"
"UBC_254","Tidal & Core radii: r_t=25+/-13.0 [pc], r_c=0.55+/-0.0 [pc]; stars within r_t: N~149"
"UBC_255","Tidal & Core radii: r_t=133+/-75.2 [pc], r_c=0.35+/-0.0 [pc]; stars within r_t: N~83"
"UBC_258","Tidal & Core radii: r_t=66+/-45.6 [pc], r_c=0.76+/-0.0 [pc]; stars within r_t: N~262"
"UBC_259","Tidal & Core radii: r_t=133+/-58.8 [pc], r_c=0.52+/-0.0 [pc]; stars within r_t: N~389"
"UBC_26","Tidal & Core radii: r_t=88+/-41.0 [pc], r_c=0.36+/-0.0 [pc]; stars within r_t: N~249"
"UBC_261","Tidal & Core radii: r_t=133+/-67.4 [pc], r_c=0.72+/-0.0 [pc]; stars within r_t: N~497"
"UBC_262","Tidal & Core radii: r_t=118+/-61.2 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~381"
"UBC_264","Tidal & Core radii: r_t=200+/-0.0 [pc], r_c=0.73+/-0.0 [pc]; stars within r_t: N~187"
"UBC_268","Tidal & Core radii: r_t=92+/-62.5 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~252"
"UBC_269","Tidal & Core radii: r_t=197+/-22.7 [pc], r_c=0.53+/-0.0 [pc]; stars within r_t: N~120"
"UBC_27","Tidal & Core radii: r_t=90+/-75.8 [pc], r_c=0.5+/-0.0 [pc]; stars within r_t: N~97"
"UBC_270","Tidal & Core radii: r_t=177+/-46.7 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~135"
"UBC_272","Tidal & Core radii: r_t=66+/-61.5 [pc], r_c=0.37+/-0.0 [pc]; stars within r_t: N~149"
"UBC_273","Tidal & Core radii: r_t=189+/-39.1 [pc], r_c=0.9+/-0.0 [pc]; stars within r_t: N~188"
"UBC_276","Tidal & Core radii: r_t=155+/-56.4 [pc], r_c=0.65+/-0.0 [pc]; stars within r_t: N~234"
"UBC_277","Tidal & Core radii: r_t=28+/-9.2 [pc], r_c=0.76+/-0.0 [pc]; stars within r_t: N~232"
"UBC_279","Tidal & Core radii: r_t=108+/-55.5 [pc], r_c=0.91+/-0.0 [pc]; stars within r_t: N~237"
"UBC_280","Tidal & Core radii: r_t=53+/-28.9 [pc], r_c=0.69+/-0.0 [pc]; stars within r_t: N~365"
"UBC_281","Tidal & Core radii: r_t=183+/-40.9 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~156"
"UBC_282","Tidal & Core radii: r_t=187+/-33.2 [pc], r_c=0.67+/-0.0 [pc]; stars within r_t: N~183"
"UBC_283","Tidal & Core radii: r_t=39+/-48.8 [pc], r_c=0.63+/-0.0 [pc]; stars within r_t: N~95"
"UBC_284","Tidal & Core radii: r_t=38+/-25.0 [pc], r_c=0.76+/-0.0 [pc]; stars within r_t: N~306"
"UBC_285","Tidal & Core radii: r_t=18+/-8.2 [pc], r_c=0.63+/-0.03 [pc]; stars within r_t: N~187"
"UBC_286","Tidal & Core radii: r_t=19+/-4.8 [pc], r_c=0.68+/-0.16 [pc]; stars within r_t: N~178"
"UBC_287","Tidal & Core radii: r_t=89+/-65.6 [pc], r_c=0.54+/-0.0 [pc]; stars within r_t: N~175"
"UBC_289","Tidal & Core radii: r_t=16+/-24.6 [pc], r_c=0.44+/-0.03 [pc]; stars within r_t: N~128"
"UBC_290","Tidal & Core radii: r_t=38+/-20.4 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~318"
"UBC_291","Tidal & Core radii: r_t=195+/-19.7 [pc], r_c=0.61+/-0.0 [pc]; stars within r_t: N~230"
"UBC_292","Tidal & Core radii: r_t=39+/-30.4 [pc], r_c=0.77+/-0.0 [pc]; stars within r_t: N~306"
"UBC_293","Tidal & Core radii: r_t=90+/-66.2 [pc], r_c=0.71+/-0.0 [pc]; stars within r_t: N~136"
"UBC_294","Tidal & Core radii: r_t=57+/-60.6 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~96"
"UBC_295","Tidal & Core radii: r_t=29+/-31.6 [pc], r_c=0.43+/-0.03 [pc]; stars within r_t: N~131"
"UBC_296","Tidal & Core radii: r_t=91+/-73.7 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~99"
"UBC_297","Tidal & Core radii: r_t=47+/-60.5 [pc], r_c=0.47+/-0.01 [pc]; stars within r_t: N~128"
"UBC_298","Tidal & Core radii: r_t=38+/-47.7 [pc], r_c=0.42+/-0.01 [pc]; stars within r_t: N~131"
"UBC_299","Tidal & Core radii: r_t=28+/-29.0 [pc], r_c=0.65+/-0.04 [pc]; stars within r_t: N~117"
"UBC_300","Tidal & Core radii: r_t=22+/-24.4 [pc], r_c=0.38+/-0.03 [pc]; stars within r_t: N~122"
"UBC_301","Tidal & Core radii: r_t=55+/-60.6 [pc], r_c=0.1+/-0.0 [pc]; stars within r_t: N~83"
"UBC_302","Tidal & Core radii: r_t=63+/-49.1 [pc], r_c=0.26+/-0.0 [pc]; stars within r_t: N~73"
"UBC_303","Tidal & Core radii: r_t=60+/-61.6 [pc], r_c=0.48+/-0.0 [pc]; stars within r_t: N~120"
"UBC_307","Tidal & Core radii: r_t=119+/-67.5 [pc], r_c=0.41+/-0.0 [pc]; stars within r_t: N~175"
"UBC_310","Tidal & Core radii: r_t=54+/-43.4 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~259"
"UBC_312","Tidal & Core radii: r_t=36+/-44.8 [pc], r_c=0.44+/-0.01 [pc]; stars within r_t: N~80"
"UBC_314","Tidal & Core radii: r_t=19+/-10.3 [pc], r_c=0.58+/-0.04 [pc]; stars within r_t: N~183"
"UBC_315","Tidal & Core radii: r_t=88+/-65.9 [pc], r_c=0.5+/-0.0 [pc]; stars within r_t: N~156"
"UBC_316","Tidal & Core radii: r_t=15+/-19.4 [pc], r_c=0.43+/-0.05 [pc]; stars within r_t: N~80"
"UBC_317","Tidal & Core radii: r_t=82+/-67.6 [pc], r_c=0.62+/-0.0 [pc]; stars within r_t: N~101"
"UBC_319","Tidal & Core radii: r_t=13+/-1.5 [pc], r_c=0.53+/-0.02 [pc]; stars within r_t: N~164"
"UBC_32","Tidal & Core radii: r_t=32+/-4.6 [pc], r_c=0.56+/-0.0 [pc]; stars within r_t: N~241"
"UBC_321","Tidal & Core radii: r_t=41+/-39.8 [pc], r_c=0.66+/-0.01 [pc]; stars within r_t: N~340"
"UBC_322","Tidal & Core radii: r_t=90+/-67.8 [pc], r_c=0.51+/-0.0 [pc]; stars within r_t: N~186"
"UBC_324","Tidal & Core radii: r_t=13+/-1.4 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~247"
"UBC_326","Tidal & Core radii: r_t=148+/-65.6 [pc], r_c=0.57+/-0.0 [pc]; stars within r_t: N~127"
"UBC_33","Tidal & Core radii: r_t=15+/-5.0 [pc], r_c=0.43+/-0.04 [pc]; stars within r_t: N~85"
"UBC_334","Tidal & Core radii: r_t=20+/-3.3 [pc], r_c=0.86+/-0.01 [pc]; stars within r_t: N~630"
"UBC_337","Tidal & Core radii: r_t=32+/-12.4 [pc], r_c=0.72+/-0.0 [pc]; stars within r_t: N~237"
"UBC_338","Tidal & Core radii: r_t=17+/-5.7 [pc], r_c=0.41+/-0.04 [pc]; stars within r_t: N~162"
"UBC_339","Tidal & Core radii: r_t=92+/-83.1 [pc], r_c=0.24+/-0.0 [pc]; stars within r_t: N~63"
"UBC_340","Tidal & Core radii: r_t=38+/-39.4 [pc], r_c=0.53+/-0.05 [pc]; stars within r_t: N~155"
"UBC_343","Tidal & Core radii: r_t=196+/-19.2 [pc], r_c=0.59+/-0.0 [pc]; stars within r_t: N~346"
"UBC_344","Tidal & Core radii: r_t=31+/-5.5 [pc], r_c=0.6+/-0.0 [pc]; stars within r_t: N~724"
"UBC_346","Tidal & Core radii: r_t=8+/-4.3 [pc], r_c=0.32+/-0.04 [pc]; stars within r_t: N~56"
"UBC_347","Tidal & Core radii: r_t=35+/-45.9 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~73"
"UBC_349","Tidal & Core radii: r_t=24+/-7.6 [pc], r_c=0.74+/-0.02 [pc]; stars within r_t: N~236"
"UBC_350","Tidal & Core radii: r_t=31+/-14.9 [pc], r_c=0.79+/-0.0 [pc]; stars within r_t: N~120"
"UBC_352","Tidal & Core radii: r_t=66+/-62.4 [pc], r_c=0.77+/-0.0 [pc]; stars within r_t: N~172"
"UBC_353","Tidal & Core radii: r_t=93+/-66.7 [pc], r_c=0.56+/-0.0 [pc]; stars within r_t: N~284"
"UBC_355","Tidal & Core radii: r_t=27+/-35.1 [pc], r_c=0.53+/-0.04 [pc]; stars within r_t: N~115"
"UBC_356","Tidal & Core radii: r_t=118+/-66.5 [pc], r_c=0.49+/-0.0 [pc]; stars within r_t: N~152"
"UBC_357","Tidal & Core radii: r_t=69+/-64.3 [pc], r_c=0.7+/-0.0 [pc]; stars within r_t: N~176"
"UBC_359","Tidal & Core radii: r_t=94+/-76.9 [pc], r_c=0.25+/-0.0 [pc]; stars within r_t: N~77"
"UBC_36","Tidal & Core radii: r_t=137+/-70.5 [pc], r_c=0.3+/-0.0 [pc]; stars within r_t: N~69"
"UBC_360","Tidal & Core radii: r_t=119+/-83.1 [pc], r_c=0.15+/-0.0 [pc]; stars within r_t: N~50"
"UBC_361","Tidal & Core radii: r_t=19+/-18.1 [pc], r_c=0.41+/-0.04 [pc]; stars within r_t: N~79"
"UBC_363","Tidal & Core radii: r_t=56+/-57.3 [pc], r_c=0.6+/-0.0 [pc]; stars within r_t: N~120"
"UBC_364","Tidal & Core radii: r_t=55+/-68.5 [pc], r_c=0.3+/-0.0 [pc]; stars within r_t: N~62"
"UBC_365","Tidal & Core radii: r_t=23+/-23.1 [pc], r_c=0.68+/-0.02 [pc]; stars within r_t: N~122"
"UBC_366","Tidal & Core radii: r_t=35+/-48.2 [pc], r_c=0.38+/-0.03 [pc]; stars within r_t: N~101"
"UBC_368","Tidal & Core radii: r_t=134+/-64.3 [pc], r_c=0.67+/-0.0 [pc]; stars within r_t: N~176"
"UBC_371","Tidal & Core radii: r_t=69+/-55.9 [pc], r_c=0.55+/-0.0 [pc]; stars within r_t: N~270"
"UBC_372","Tidal & Core radii: r_t=31+/-43.6 [pc], r_c=0.82+/-0.03 [pc]; stars within r_t: N~92"
"UBC_373","Tidal & Core radii: r_t=64+/-77.3 [pc], r_c=0.34+/-0.0 [pc]; stars within r_t: N~101"
"UBC_374","Tidal & Core radii: r_t=46+/-38.9 [pc], r_c=0.3+/-0.0 [pc]; stars within r_t: N~112"
"UBC_375","Tidal & Core radii: r_t=194+/-24.5 [pc], r_c=0.56+/-0.0 [pc]; stars within r_t: N~249"
"UBC_376","Tidal & Core radii: r_t=112+/-84.8 [pc], r_c=0.11+/-0.0 [pc]; stars within r_t: N~64"
"UBC_378","Tidal & Core radii: r_t=177+/-52.9 [pc], r_c=0.34+/-0.0 [pc]; stars within r_t: N~86"
"UBC_379","Tidal & Core radii: r_t=24+/-40.0 [pc], r_c=0.57+/-0.04 [pc]; stars within r_t: N~63"
"UBC_380","Tidal & Core radii: r_t=124+/-82.3 [pc], r_c=0.25+/-0.0 [pc]; stars within r_t: N~62"
"UBC_383","Tidal & Core radii: r_t=165+/-57.6 [pc], r_c=0.67+/-0.0 [pc]; stars within r_t: N~122"
"UBC_384","Tidal & Core radii: r_t=172+/-56.2 [pc], r_c=0.47+/-0.0 [pc]; stars within r_t: N~113"
"UBC_386","Tidal & Core radii: r_t=18+/-19.7 [pc], r_c=0.45+/-0.15 [pc]; stars within r_t: N~95"
"UBC_388","Tidal & Core radii: r_t=118+/-66.9 [pc], r_c=0.54+/-0.0 [pc]; stars within r_t: N~190"
"UBC_39","Tidal & Core radii: r_t=32+/-36.1 [pc], r_c=0.44+/-0.06 [pc]; stars within r_t: N~75"
"UBC_391","Tidal & Core radii: r_t=146+/-79.5 [pc], r_c=0.1+/-0.0 [pc]; stars within r_t: N~70"
"UBC_393","Tidal & Core radii: r_t=50+/-42.8 [pc], r_c=0.42+/-0.0 [pc]; stars within r_t: N~171"
"UBC_395","Tidal & Core radii: r_t=181+/-41.4 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~136"
"UBC_396","Tidal & Core radii: r_t=45+/-60.9 [pc], r_c=0.29+/-0.01 [pc]; stars within r_t: N~68"
"UBC_397","Tidal & Core radii: r_t=34+/-56.7 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~59"
"UBC_40","Tidal & Core radii: r_t=110+/-84.6 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~61"
"UBC_400","Tidal & Core radii: r_t=38+/-33.1 [pc], r_c=0.66+/-0.0 [pc]; stars within r_t: N~188"
"UBC_405","Tidal & Core radii: r_t=151+/-73.7 [pc], r_c=0.45+/-0.0 [pc]; stars within r_t: N~81"
"UBC_406","Tidal & Core radii: r_t=113+/-69.5 [pc], r_c=0.54+/-0.0 [pc]; stars within r_t: N~133"
"UBC_407","Tidal & Core radii: r_t=145+/-59.8 [pc], r_c=0.84+/-0.0 [pc]; stars within r_t: N~263"
"UBC_41","Tidal & Core radii: r_t=177+/-44.9 [pc], r_c=0.49+/-0.0 [pc]; stars within r_t: N~146"
"UBC_412","Tidal & Core radii: r_t=144+/-66.7 [pc], r_c=0.67+/-0.0 [pc]; stars within r_t: N~138"
"UBC_415","Tidal & Core radii: r_t=41+/-29.6 [pc], r_c=0.34+/-0.02 [pc]; stars within r_t: N~113"
"UBC_418","Tidal & Core radii: r_t=168+/-55.1 [pc], r_c=0.92+/-0.0 [pc]; stars within r_t: N~481"
"UBC_419","Tidal & Core radii: r_t=113+/-72.1 [pc], r_c=1.02+/-0.0 [pc]; stars within r_t: N~255"
"UBC_422","Tidal & Core radii: r_t=82+/-77.6 [pc], r_c=0.57+/-0.0 [pc]; stars within r_t: N~110"
"UBC_424","Tidal & Core radii: r_t=43+/-64.7 [pc], r_c=0.27+/-0.0 [pc]; stars within r_t: N~53"
"UBC_425","Tidal & Core radii: r_t=99+/-85.3 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~51"
"UBC_426","Tidal & Core radii: r_t=20+/-17.1 [pc], r_c=0.6+/-0.07 [pc]; stars within r_t: N~69"
"UBC_427","Tidal & Core radii: r_t=60+/-73.6 [pc], r_c=0.11+/-0.0 [pc]; stars within r_t: N~62"
"UBC_428","Tidal & Core radii: r_t=26+/-39.1 [pc], r_c=0.33+/-0.06 [pc]; stars within r_t: N~59"
"UBC_433","Tidal & Core radii: r_t=84+/-76.6 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~62"
"UBC_437","Tidal & Core radii: r_t=170+/-59.2 [pc], r_c=0.7+/-0.0 [pc]; stars within r_t: N~63"
"UBC_438","Tidal & Core radii: r_t=106+/-79.0 [pc], r_c=0.25+/-0.0 [pc]; stars within r_t: N~84"
"UBC_439","Tidal & Core radii: r_t=157+/-68.3 [pc], r_c=0.27+/-0.0 [pc]; stars within r_t: N~54"
"UBC_441","Tidal & Core radii: r_t=160+/-65.5 [pc], r_c=0.39+/-0.0 [pc]; stars within r_t: N~75"
"UBC_442","Tidal & Core radii: r_t=88+/-81.4 [pc], r_c=0.34+/-0.0 [pc]; stars within r_t: N~52"
"UBC_443","Tidal & Core radii: r_t=103+/-79.8 [pc], r_c=0.46+/-0.0 [pc]; stars within r_t: N~50"
"UBC_444","Tidal & Core radii: r_t=125+/-78.2 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~64"
"UBC_445","Tidal & Core radii: r_t=97+/-82.8 [pc], r_c=0.21+/-0.0 [pc]; stars within r_t: N~53"
"UBC_447","Tidal & Core radii: r_t=37+/-45.2 [pc], r_c=0.56+/-0.0 [pc]; stars within r_t: N~71"
"UBC_448","Tidal & Core radii: r_t=55+/-75.0 [pc], r_c=0.44+/-0.0 [pc]; stars within r_t: N~51"
"UBC_452","Tidal & Core radii: r_t=180+/-52.9 [pc], r_c=0.37+/-0.0 [pc]; stars within r_t: N~50"
"UBC_453","Tidal & Core radii: r_t=33+/-45.6 [pc], r_c=0.12+/-0.0 [pc]; stars within r_t: N~62"
"UBC_454","Tidal & Core radii: r_t=79+/-75.1 [pc], r_c=0.42+/-0.0 [pc]; stars within r_t: N~83"
"UBC_455","Tidal & Core radii: r_t=128+/-80.6 [pc], r_c=0.58+/-0.0 [pc]; stars within r_t: N~62"
"UBC_456","Tidal & Core radii: r_t=80+/-74.5 [pc], r_c=0.28+/-0.0 [pc]; stars within r_t: N~64"
"UBC_457","Tidal & Core radii: r_t=22+/-31.8 [pc], r_c=0.5+/-0.04 [pc]; stars within r_t: N~74"
"UBC_459","Tidal & Core radii: r_t=127+/-75.1 [pc], r_c=0.32+/-0.0 [pc]; stars within r_t: N~69"
"UBC_460","Tidal & Core radii: r_t=61+/-52.5 [pc], r_c=0.46+/-0.0 [pc]; stars within r_t: N~158"
"UBC_461","Tidal & Core radii: r_t=198+/-16.9 [pc], r_c=0.42+/-0.0 [pc]; stars within r_t: N~181"
"UBC_466","Tidal & Core radii: r_t=33+/-46.6 [pc], r_c=0.42+/-0.01 [pc]; stars within r_t: N~68"
"UBC_471","Tidal & Core radii: r_t=191+/-35.0 [pc], r_c=0.48+/-0.0 [pc]; stars within r_t: N~134"
"UBC_472","Tidal & Core radii: r_t=157+/-64.8 [pc], r_c=0.22+/-0.0 [pc]; stars within r_t: N~73"
"UBC_474","Tidal & Core radii: r_t=176+/-44.3 [pc], r_c=0.77+/-0.0 [pc]; stars within r_t: N~239"
"UBC_475","Tidal & Core radii: r_t=131+/-83.2 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~76"
"UBC_476","Tidal & Core radii: r_t=88+/-84.3 [pc], r_c=0.41+/-0.0 [pc]; stars within r_t: N~75"
"UBC_478","Tidal & Core radii: r_t=146+/-71.2 [pc], r_c=0.4+/-0.0 [pc]; stars within r_t: N~68"
"UBC_482","Tidal & Core radii: r_t=49+/-42.5 [pc], r_c=0.64+/-0.0 [pc]; stars within r_t: N~316"
"UBC_486","Tidal & Core radii: r_t=129+/-76.3 [pc], r_c=0.3+/-0.0 [pc]; stars within r_t: N~87"
"UBC_487","Tidal & Core radii: r_t=82+/-78.5 [pc], r_c=0.6+/-0.0 [pc]; stars within r_t: N~86"
"UBC_488","Tidal & Core radii: r_t=138+/-79.0 [pc], r_c=0.37+/-0.0 [pc]; stars within r_t: N~64"
"UBC_49","Tidal & Core radii: r_t=80+/-73.0 [pc], r_c=0.65+/-0.0 [pc]; stars within r_t: N~81"
"UBC_490","Tidal & Core radii: r_t=170+/-53.4 [pc], r_c=0.65+/-0.0 [pc]; stars within r_t: N~221"
"UBC_493","Tidal & Core radii: r_t=174+/-50.5 [pc], r_c=0.41+/-0.0 [pc]; stars within r_t: N~68"
