"Cluster","Comment"
"Czernik_39","Ellipticities (core, all): e_core=0.2755, e_all=0.1308."
"Czernik_40","Ellipticities (core, all): e_core=0.1486, e_all=0.068."
"Czernik_41","Ellipticities (core, all): e_core=0.2604, e_all=0.0969."
"Czernik_42","Ellipticities (core, all): e_core=0.1284, e_all=0.0623."
"Czernik_44","Ellipticities (core, all): e_core=0.135, e_all=0.1215."
"Czernik_6","Ellipticities (core, all): e_core=0.3082, e_all=0.1531."
"Czernik_8","Ellipticities (core, all): e_core=0.0485, e_all=0.2023."
"Czernik_9","Ellipticities (core, all): e_core=0.262, e_all=0.2454."
"DBSB_101","Ellipticities (core, all): e_core=0.1755, e_all=0.136."
"DBSB_104","Ellipticities (core, all): e_core=0.2091, e_all=0.1177."
"DBSB_21","Ellipticities (core, all): e_core=0.5082, e_all=0.5784."
"DBSB_3","Ellipticities (core, all): e_core=0.1911, e_all=0.1723."
"DBSB_43","Ellipticities (core, all): e_core=0.2115, e_all=0.426."
"DBSB_6","Ellipticities (core, all): e_core=0.1268, e_all=0.1696."
"DBSB_7","Ellipticities (core, all): e_core=0.3734, e_all=0.043."
"DC_8","Ellipticities (core, all): e_core=0.3273, e_all=0.1738."
"Dias_1","Ellipticities (core, all): e_core=0.1629, e_all=0.1467."
"Dias_2","Ellipticities (core, all): e_core=0.1664, e_all=0.0692."
"Dias_5","Ellipticities (core, all): e_core=0.4528, e_all=0.2186."
"Dias_6","Ellipticities (core, all): e_core=0.0583, e_all=0.0394."
"Dolidze_16","Ellipticities (core, all): e_core=0.4957, e_all=0.181."
"Dolidze_3","Ellipticities (core, all): e_core=0.1532, e_all=0.1456."
"Dolidze_32","Ellipticities (core, all): e_core=0.1791, e_all=0.0197."
"Dolidze_5","Ellipticities (core, all): e_core=0.0982, e_all=0.0962."
"Dolidze_53","Ellipticities (core, all): e_core=0.1054, e_all=0.1114."
"Dolidze_8","Ellipticities (core, all): e_core=0.5967, e_all=0.2429."
