"UCC_ID","ID","RA_ICRS","DE_ICRS","GLON","GLAT","Plx","pmRA","pmDE","Rv","N_Rv","N_50","r_50","C3","shared_members","shared_members_perc"
"UCC G064.5+00.4","CWNU 1367",298.072,28.0172,64.506,0.46,0.437,-3.261,-6.279,-2.131,2.0,23.0,4.1,"BB","nan","nan"
"UCC G064.5+02.1","Teutsch 73;DSH J1945.7+2852",296.4341,28.8827,64.557,2.163,0.122,-3.397,-6.952,"nan",0.0,10.0,5.7,"CC","nan","nan"
"UCC G064.5-00.1","HSC 514",298.6618,27.7256,64.515,-0.13,0.385,-1.869,-5.909,2.517,2.0,24.0,7.8,"CB","nan","nan"
"UCC G064.5-47.6","HSC 508",337.8213,-1.2866,65.38,-47.964,7.087,22.409,-11.147,11.693,8.0,24.0,183.6,"CB","cwnu1164","64.0"
"UCC G064.5-21.4","NGC 7036",317.5065,15.517,64.536,-21.423,0.199,-3.334,-5.641,-33.246,3.0,24.0,6.3,"DC","nan","nan"
"UCC G064.5-02.1","HSC 515",300.6214,26.6919,64.53,-2.153,0.546,-3.342,-3.737,31.996,6.0,16.0,5.3,"BC","nan","nan"
"UCC G064.5-01.2","HSC 516",299.7448,27.1958,64.567,-1.256,1.048,0.43,-2.203,-14.7,5.0,25.0,14.9,"AB","nan","nan"
"UCC G064.6+01.8","CWNU 1558",296.7518,28.8203,64.617,1.872,0.341,-2.723,-5.454,21.447,1.0,33.0,3.2,"AB","nan","nan"
"UCC G064.7-11.7","UPK 88;OCSN 297",309.476,21.462,64.918,-12.04,3.415,10.192,-5.353,-0.862,5.0,26.0,48.4,"CA","nan","nan"
"UCC G064.7+00.8","CWNU 2011",297.8029,28.4421,64.757,0.872,0.386,-1.327,-4.218,-1.71,1.0,24.0,2.3,"CB","nan","nan"
"UCC G064.8-04.9","FSR 0166;MWSC 3286;FoF 47",303.385,25.43,64.832,-4.935,0.324,-4.172,-6.671,-10.791,34.0,558.0,5.4,"AA","nan","nan"
"UCC G064.9-10.7","NGC 6938;MWSC 3372",308.6723,22.214,64.909,-10.776,0.272,-2.793,-4.651,"nan",0.0,12.0,9.1,"DC","nan","nan"
"UCC G064.9+03.2","Teutsch J1942.0+2947",295.5158,29.7786,64.922,3.269,0.08,-3.363,-4.744,"nan",0.0,10.0,6.0,"DC","nan","nan"
"UCC G064.9+02.6","Turner 9",296.165,29.494,64.948,2.649,0.564,0.313,-2.431,0.976,7.0,99.0,6.9,"AB","cwwdl14017","72.7"
"UCC G064.9+09.7","Teutsch 32;DSH J1915.2+3251",288.7975,32.8556,64.891,9.78,0.149,-3.656,-5.337,"nan",0.0,18.0,7.9,"BC","nan","nan"
"UCC G064.9+02.6a","CWWDL 14017",296.1829,29.5007,64.942,2.647,0.568,0.303,-2.447,-0.884,5.0,73.0,5.9,"AB","turner9","98.6"
"UCC G064.9+00.0","Cmg 582",298.8186,28.143,64.959,-0.042,0.099,-3.009,-5.023,20.454,1.0,17.0,6.1,"BC","nan","nan"
"UCC G065.0+05.2","CWNU 3925",293.5686,30.8209,64.986,5.239,0.073,-2.23,-3.945,"nan",0.0,18.0,3.0,"BC","nan","nan"
"UCC G065.0+03.1","Teutsch 43;DSH J1942.7+2951;MWSC 3162",295.6938,29.8504,65.053,3.184,0.033,-2.002,-3.544,-73.088,3.0,32.0,2.9,"DB","cwnu3118","53.1"
"UCC G065.0+03.1a","CWNU 3118",295.6938,29.8583,65.056,3.184,0.031,-2.002,-3.577,-73.088,1.0,44.0,0.5,"DB","teutsch43","38.6"
"UCC G065.1+00.8","CWWDL 10098",298.0428,28.7201,65.095,0.849,0.292,-2.237,-5.129,-13.256,1.0,12.0,7.8,"CC","nan","nan"
"UCC G065.1+01.1","CWWDL 10091",297.7849,28.8647,65.14,1.064,0.27,-2.57,-5.376,-9.026,3.0,10.0,10.6,"DC","nan","nan"
"UCC G065.1+00.6a","CWNU 3151",298.2158,28.6426,65.111,0.669,0.122,-3.048,-6.068,1.13,3.0,49.0,2.5,"CA","hsc519","77.6"
"UCC G065.1+00.6","HSC 519",298.2179,28.6427,65.114,0.669,0.127,-3.048,-6.075,1.13,1.0,41.0,1.7,"CB","cwnu3151","92.7"
"UCC G065.1-19.0","Theia 260",315.8575,17.4397,64.873,-19.01,1.639,9.263,-2.697,-10.682,13.0,27.0,21.4,"BB","nan","nan"
"UCC G065.1+01.5a","Theia 5724",297.3934,29.0857,65.138,1.517,0.29,-1.424,-4.564,"nan",0.0,37.0,3.2,"AA","ubc1071","67.6"
"UCC G065.1+01.5","UBC 1071",297.41,29.08,65.134,1.515,0.298,-1.424,-4.564,"nan",0.0,25.0,2.1,"AA","theia5724","100.0"
"UCC G065.1-02.4","FSR 0167;FoF 162",301.218,27.057,65.163,-2.416,0.532,0.076,-1.797,5.923,87.0,881.0,8.9,"AA","nan","nan"
"UCC G065.2+02.0","HSC 517",296.9463,29.4318,63.734,2.408,9.048,6.541,-10.181,"nan",0.0,25.0,84.7,"DD","nan","nan"
"UCC G065.2-00.5","HSC 521",299.4523,28.1311,65.16,-0.518,1.096,-0.907,-4.502,-22.875,5.0,26.0,26.7,"BC","nan","nan"
"UCC G065.2+02.0a","CWNU 3836",296.9573,29.4653,65.265,2.039,0.09,-2.931,-5.768,-11.239,2.0,56.0,1.8,"CB","nan","nan"
"UCC G065.3+01.6","HSC 522",297.3591,29.3032,65.172,1.674,0.677,0.678,-1.227,-19.933,3.0,25.0,10.5,"BC","nan","nan"
"UCC G065.3-00.7","HSC 523",299.6924,28.0884,65.309,-0.726,0.142,-2.699,-5.091,-1.203,1.0,25.0,2.2,"CB","cwnu4301","84.0"
"UCC G065.3-00.7a","CWNU 4301",299.6914,28.0951,65.308,-0.728,0.15,-2.673,-5.086,-21.092,2.0,27.0,1.3,"CB","hsc523","77.8"
"UCC G065.3-02.8","CWNU 1373",301.7508,26.9681,65.375,-2.861,0.261,-3.057,-5.407,53.656,2.0,54.0,4.9,"CB","nan","nan"
"UCC G065.3-00.3","CWNU 1599",299.3109,28.3194,65.322,-0.319,0.374,-2.311,-4.769,-16.052,2.0,17.0,5.2,"CB","nan","nan"
"UCC G065.4+58.9","HSC 524",227.2236,39.5739,65.212,58.933,1.552,-1.988,8.364,-5.873,2.0,25.0,29.5,"CC","nan","nan"
"UCC G065.4-00.2","OC 0088",299.2748,28.4427,65.424,-0.22,0.293,-1.88,-4.845,9.025,5.0,47.0,1.4,"AA","ubc132;oc0089","100.0;78.7"
"UCC G065.4-00.2a","UBC 132",299.271,28.445,65.425,-0.226,0.289,-1.884,-4.836,8.543,11.0,233.0,2.5,"AA","oc0089;oc0088","23.6;20.2"
"UCC G065.4-00.2b","OC 0089",299.275,28.4476,65.424,-0.222,0.313,-1.894,-4.836,9.307,3.0,55.0,1.5,"AA","ubc132;oc0088","100.0;67.3"
"UCC G065.4-03.3","HSC 525",302.2567,26.8038,65.452,-3.42,0.875,-0.471,-5.783,-19.031,4.0,23.0,12.6,"BC","nan","nan"
"UCC G065.4+03.2","CWWDL 12252",295.8327,30.2563,65.481,3.269,0.248,-2.358,-5.332,9.805,2.0,9.0,11.0,"DC","nan","nan"
"UCC G065.4-02.8","CWNU 1751",301.8053,27.1148,65.477,-2.839,0.452,-1.443,-5.055,"nan",0.0,20.0,3.3,"BB","nan","nan"
"UCC G065.5-03.9","Gulliver 18;FoF 719",302.905,26.532,65.539,-3.965,0.61,-3.206,-5.661,-3.423,9.0,272.0,6.3,"AA","ah03j2011p267;ngc6885","9.2;7.7"
"UCC G065.5-04.0","NGC 6885;Collinder 417;20 Vul;OCL 132;MWSC 3282",303.0003,26.4873,65.515,-4.007,0.559,-3.155,-5.54,85.771,1.0,23.0,3.1,"BB","gulliver18","84.0"
"UCC G065.5+04.0","CWWDL 12250",295.0896,30.7266,65.575,4.055,0.203,-2.059,-4.333,43.782,1.0,5.0,6.3,"DC","nan","nan"
"UCC G065.6-00.7","Teutsch 174;DSH J1959.6+2818",299.9103,28.317,65.603,-0.793,0.181,-3.333,-5.501,-20.07,2.0,33.0,4.5,"DC","nan","nan"
"UCC G065.6-00.6","UPK 90",299.777,28.422,65.617,-0.595,1.233,-0.835,-5.747,-14.868,15.0,43.0,8.1,"AB","nan","nan"
"UCC G065.6-03.2","Ferrero 33",302.2901,27.0468,65.602,-3.281,0.162,-3.447,-4.531,-41.181,2.0,19.0,4.8,"CC","nan","nan"
"UCC G065.6+00.6","CWNU 326",298.5279,29.1186,65.659,0.685,0.468,-0.621,-2.556,-12.305,2.0,45.0,4.4,"BB","nan","nan"
"UCC G065.6+01.1","NGC 6834",298.052,29.399,65.688,1.179,0.274,-2.494,-5.119,8.058,3.0,447.0,3.4,"AA","oc0090","5.6"
"UCC G065.6+01.1a","OC 0090",298.0699,29.3938,65.69,1.167,0.249,-2.482,-5.084,"nan",0.0,16.0,1.7,"AA","ngc6834","100.0"
"UCC G065.7-03.8","NGC 6882;Collinder 416;OCL 133;FSR 0168;MWSC 3278;MWSC 3277",302.9284,26.7507,65.639,-3.812,2.092,1.782,-9.277,-19.948,20.0,60.0,40.4,"AA","ocsn20","88.3"
"UCC G065.7-03.9","AH03 J2011+26.7;MWSC 3281",302.988,26.7385,65.606,-3.932,0.601,-3.196,-5.662,-29.059,2.0,20.0,3.7,"AA","gulliver18","100.0"
"UCC G065.8+06.1","Theia 171",293.0808,31.9951,65.846,6.749,1.96,5.337,4.629,-16.843,8.0,26.0,37.8,"BB","nan","nan"
"UCC G065.9-02.6","FSR 0170",301.9354,27.5608,65.94,-2.711,0.142,-2.662,-5.235,5.029,1.0,18.0,5.8,"DC","nan","nan"
"UCC G065.9+07.3","HD 183300 Group",291.8854,32.6504,65.944,7.349,0.174,-2.663,-5.347,10.181,1.0,16.0,6.4,"CC","nan","nan"
"UCC G065.9+02.6","CWNU 3857",296.7714,30.3582,65.959,2.632,0.089,-2.099,-3.807,-38.372,2.0,17.0,2.4,"CB","nan","nan"
"UCC G065.9+01.5","UBC 1072",297.8742,29.8434,66.001,1.54,0.216,-3.422,-6.351,"nan",0.0,88.0,3.0,"AA","nan","nan"
"UCC G066.0-03.7","OCSN 20",303.01,27.06,65.663,-3.815,2.096,1.815,-9.289,-20.067,18.0,56.0,37.9,"AA","ngc6882","94.6"
"UCC G066.0+00.1","HSC 527",299.3195,29.1915,66.087,0.13,0.229,-2.438,-5.474,-15.063,2.0,84.0,3.2,"BA","nan","nan"
"UCC G066.0-00.9","Berkeley 83;OCL 135;FSR 0171",300.356,28.645,66.098,-0.935,0.123,-2.643,-4.726,0.291,2.0,171.0,1.4,"AB","nan","nan"
"UCC G066.1+01.4","CWNU 2427",298.0404,29.8948,66.107,1.459,0.237,-3.084,-5.713,-0.391,1.0,18.0,4.4,"BB","nan","nan"
"UCC G066.1-06.3","NGC 6904;MWSC 3326",305.4455,25.7364,66.122,-6.297,0.264,-2.347,-5.302,-23.444,1.0,24.0,6.7,"DC","nan","nan"
"UCC G066.2+05.7","Theia 253",293.6848,32.1221,66.17,5.858,2.348,2.443,-1.329,-19.421,36.0,78.0,33.8,"AB","cwnu347;cwwdl14662","69.2;39.7"
"UCC G066.2+05.8","CWWDL 14662",293.6608,32.1484,66.168,5.838,2.408,2.678,-1.327,-20.771,18.0,31.0,16.4,"BA","cwnu347;theia253","100.0;100.0"
"UCC G066.2+05.8a","CWNU 347;OCSN 152",293.6237,32.1722,66.213,5.913,2.378,2.526,-1.311,-20.966,24.0,54.0,27.2,"BA","theia253;cwwdl14662","100.0;57.4"
"UCC G066.2+01.8","HSC 528",297.7047,30.2112,66.234,1.853,0.117,-2.536,-4.704,-40.481,1.0,27.0,0.7,"BA","cwnu3137","100.0"
"UCC G066.2+01.8a","CWNU 3137",297.7098,30.2095,66.238,1.853,0.136,-2.54,-4.704,-40.481,1.0,37.0,1.0,"AB","hsc528","73.0"
"UCC G066.2+01.1","CWNU 2415",298.3794,29.8716,66.239,1.18,0.149,-2.75,-5.275,-5.371,7.0,76.0,1.3,"AA","nan","nan"
"UCC G066.3+00.9a","CWNU 4799",298.6633,29.8008,66.308,0.925,0.233,-2.454,-4.849,"nan",0.0,20.0,1.9,"CA","hsc529;fof1728","84.0;36.0"
"UCC G066.3+00.9","HSC 529",298.6685,29.8002,66.308,0.927,0.233,-2.457,-4.845,"nan",0.0,23.0,1.7,"CA","cwnu4799;fof1728","84.0;40.0"
"UCC G066.3-00.4","HSC 530",300.0705,29.0817,66.354,-0.456,0.51,-0.93,-6.558,25.396,5.0,25.0,10.1,"CC","nan","nan"
"UCC G066.3-00.2","HSC 531",299.8318,29.2625,66.378,-0.232,0.383,-1.826,-5.581,"nan",0.0,63.0,6.1,"BB","nan","nan"
"UCC G066.4-00.3","FSR 0172",300.004,29.215,66.422,-0.367,0.294,-2.526,-6.011,-0.742,2.0,161.0,2.6,"AA","nan","nan"
"UCC G066.4+08.7","HSC 532",290.7217,33.6908,66.611,8.776,1.818,0.599,-4.182,-16.243,7.0,24.0,40.3,"BB","nan","nan"
"UCC G066.4+00.5","CWNU 2326",299.1063,29.7667,66.471,0.59,0.241,-2.551,-5.276,20.549,1.0,22.0,4.5,"DB","nan","nan"
"UCC G066.4-08.1","UPK 91",307.3659,24.9582,66.427,-8.036,1.255,2.009,-4.001,1.899,2.0,22.0,29.4,"CC","nan","nan"
"UCC G066.4+00.9","FoF 1728",298.7652,29.9551,66.4,0.93,0.231,-2.411,-4.874,"nan",0.0,15.0,5.6,"BB","hsc529;cwnu4799","40.0;36.0"
"UCC G066.4-01.2","CWNU 1967",300.9066,28.8155,66.501,-1.238,0.436,-2.325,-5.341,12.732,2.0,23.0,6.4,"DB","nan","nan"
"UCC G066.5+01.0","HSC 533",298.6664,30.0773,66.555,1.099,1.265,2.068,0.974,-12.03,9.0,25.0,17.1,"AC","nan","nan"
"UCC G066.5+02.6","CWNU 3880",297.1518,30.899,66.569,2.628,0.063,-2.084,-3.682,-69.583,2.0,22.0,3.1,"DC","nan","nan"
"UCC G066.6+00.3","Teutsch J1957.6+2945",299.4078,29.7606,66.636,0.386,0.078,-3.289,-5.016,17.681,1.0,13.0,6.3,"DC","nan","nan"
"UCC G066.6+09.3","HSC 534",290.1542,34.1472,66.428,9.253,2.65,1.684,-3.138,-19.808,8.0,23.0,48.7,"BB","nan","nan"
"UCC G066.6-02.3","Theia 213",302.079,28.3921,67.452,-3.088,6.368,25.367,23.765,-28.471,11.0,33.0,174.3,"CC","nan","nan"
"UCC G066.7+00.5","FoF 1725",299.2694,29.9632,66.68,0.548,0.21,-2.676,-5.078,-38.657,1.0,20.0,5.3,"DB","nan","nan"
"UCC G066.8-48.1","CWNU 1164",339.235,-0.5081,65.705,-47.628,6.782,21.129,-10.46,11.288,6.0,24.0,160.6,"CB","hsc508","64.0"
"UCC G066.8+00.9","HSC 535",298.9928,30.2476,66.847,0.917,0.221,-3.168,-5.538,80.167,1.0,26.0,3.3,"DA","nan","nan"
"UCC G066.8+01.4","HSC 536",298.5438,30.5388,66.95,1.381,0.893,-0.413,-4.797,-16.52,3.0,17.0,19.7,"DC","nan","nan"
"UCC G066.8+00.7","NGC 6847",299.1453,30.2281,66.947,0.793,0.21,-2.579,-5.495,16.792,2.0,21.0,2.1,"AA","cwnu2345","80.0"
"UCC G066.9+15.3","Stephenson 1;Del L;delta Lyr;OCL 137;MWSC 3018;OCSN 263;FoF 2433",283.568,36.899,66.853,15.376,2.79,1.129,-3.007,-19.121,95.0,438.0,37.2,"AA","nan","nan"
"UCC G066.9+00.3","CWNU 3114",299.5621,30.0422,66.92,0.389,0.137,-3.393,-5.977,"nan",0.0,29.0,0.6,"BA","nan","nan"
"UCC G066.9-01.2","Roslund 4",301.199,29.196,66.963,-1.246,0.423,-2.174,-5.11,-4.256,6.0,129.0,3.6,"AB","nan","nan"
"UCC G066.9+00.7","CWNU 2345",299.1904,30.2796,66.954,0.784,0.21,-2.579,-5.508,16.792,2.0,21.0,1.3,"AA","ngc6847","80.0"
"UCC G066.9+01.7","UBC 1073",298.2577,30.8083,67.001,1.754,0.253,-1.759,-3.045,-24.153,21.0,142.0,5.4,"AA","cwnu319","72.5"
"UCC G067.0+01.7","CWNU 319",298.2593,30.8204,67.005,1.757,0.254,-1.757,-3.048,-24.737,17.0,103.0,4.1,"AA","ubc1073","100.0"
"UCC G067.0+02.8","HSC 537",297.2082,31.3593,66.973,2.842,0.316,-3.011,-4.98,15.292,1.0,4.0,9.8,"DC","nan","nan"
"UCC G067.0+00.1","UBC 1074",299.8535,30.0028,67.02,0.173,0.394,-2.73,-5.649,-8.969,1.0,25.0,4.7,"AB","nan","nan"
"UCC G067.0-00.8","CWNU 2444",300.8696,29.4796,67.048,-0.869,0.347,-2.802,-5.066,78.388,1.0,23.0,4.6,"CB","nan","nan"
"UCC G067.0-03.0","FSR 0174;MWSC 3279",302.9948,28.3002,67.059,-3.106,0.773,-1.983,-5.138,5.769,7.0,78.0,6.8,"AB","nan","nan"
"UCC G067.0+00.1b","CWNU 3680",299.8395,30.062,67.069,0.192,0.168,-3.335,-6.028,"nan",0.0,29.0,1.1,"BA","hsc538","86.2"
"UCC G067.0+00.1a","HSC 538",299.8421,30.0627,67.066,0.196,0.171,-3.337,-6.03,"nan",0.0,26.0,0.8,"BA","cwnu3680","96.2"
"UCC G067.0+01.2","UBC 1075",298.7666,30.633,67.058,1.28,0.255,-2.11,-4.172,53.379,1.0,65.0,3.3,"AA","nan","nan"
"UCC G067.0+00.6","CWNU 1788",299.4081,30.3265,67.097,0.658,0.246,-2.96,-5.297,-44.925,1.0,24.0,2.4,"AA","nan","nan"
"UCC G067.0+01.7a","CWNU 3335",298.3355,30.8856,67.095,1.732,0.111,-3.056,-5.47,-48.318,7.0,25.0,1.1,"BB","nan","nan"
"UCC G067.1+00.5","HSC 539",299.5029,30.3483,67.2,0.565,0.14,-3.27,-5.915,-29.407,4.0,14.0,3.9,"BB","nan","nan"
"UCC G067.1-01.1","CWNU 1680",301.2132,29.4528,67.18,-1.136,0.279,-3.096,-4.856,15.804,2.0,25.0,1.4,"BA","nan","nan"
"UCC G067.2-00.2","UPK 93",300.324,29.971,67.207,-0.19,1.422,-0.841,-8.249,13.871,27.0,56.0,15.1,"AB","nan","nan"
"UCC G067.3+00.7","UBC 1076",299.4875,30.5721,67.338,0.728,0.357,-1.797,-4.144,7.566,3.0,36.0,3.0,"AB","nan","nan"
"UCC G067.3-04.7","CWWDL 14333",304.7582,27.6127,67.352,-4.768,1.036,2.099,1.028,-11.423,8.0,41.0,13.1,"AB","upk94","95.1"
"UCC G067.3-10.6","FSR 0175;MWSC 3392",310.0995,24.2208,67.361,-10.655,0.278,-4.972,-6.992,"nan",0.0,18.0,7.6,"DC","nan","nan"
"UCC G067.3-01.3","CWNU 46",301.5768,29.4613,67.351,-1.383,0.724,0.17,-1.59,-2.332,4.0,38.0,7.6,"CC","nan","nan"
"UCC G067.3-04.7a","UPK 94",304.778,27.618,67.354,-4.777,1.036,2.104,1.03,-11.423,10.0,44.0,12.9,"AB","cwwdl14333","88.6"
"UCC G067.4-03.5","UBC 133",303.694,28.355,67.44,-3.561,0.611,-1.118,-4.689,-12.414,5.0,122.0,6.9,"AA","cwwdl3736","91.0"
"UCC G067.4-03.5a","CWWDL 3736",303.6972,28.3666,67.446,-3.564,0.615,-1.116,-4.693,-12.414,5.0,116.0,6.8,"AA","ubc133","95.7"
"UCC G067.4-11.4","Alessi 12;LeDrew 2;MWSC 3404;FoF 2391",310.875,23.871,67.442,-11.497,1.838,4.317,-4.701,1.659,101.0,303.0,29.6,"AA","nan","nan"
"UCC G067.4-04.7","HSC 540",304.8951,27.7102,67.443,-4.79,0.47,-0.679,-2.609,"nan",0.0,18.0,9.3,"BC","nan","nan"
"UCC G067.5+02.6","HSC 541",297.7009,31.6915,67.507,2.603,0.464,-1.082,-1.715,-12.955,1.0,20.0,9.9,"BC","nan","nan"
"UCC G067.6+00.7","OC 0091",299.6438,30.8082,67.612,0.734,0.185,-3.631,-6.038,5.795,2.0,78.0,1.4,"AA","kronberger53","100.0"
"UCC G067.6+00.7a","Kronberger 53;DSH J1958.5+3048",299.6461,30.8086,67.609,0.736,0.193,-3.635,-6.02,5.504,5.0,276.0,2.3,"AA","oc0091","28.3"
"UCC G067.6+00.8","OC 0092",299.5459,30.8766,67.627,0.848,0.152,-2.618,-4.904,-14.469,7.0,20.0,1.1,"BA","kronberger52","100.0"
"UCC G067.6+00.8a","Kronberger 52;DSH J1958.1+3053;FSR 0177",299.536,30.883,67.622,0.848,0.121,-2.629,-4.865,-13.446,13.0,194.0,1.7,"AA","oc0092","12.9"
"UCC G067.6+01.7","Kronberger 63",298.6641,31.3654,67.658,1.742,0.183,-2.982,-5.944,-13.32,4.0,34.0,6.0,"CC","nan","nan"
"UCC G067.6+00.2","Kronberger 68;DSH J2000.6+3035",300.15,30.5884,67.643,0.244,0.187,-2.865,-5.479,-9.799,2.0,15.0,5.5,"DB","cwnu3016","28.0"
"UCC G067.6+00.2a","CWNU 3016",300.1521,30.5909,67.651,0.249,0.124,-2.814,-5.561,-17.955,3.0,19.0,2.2,"DB","kronberger68","28.0"
"UCC G067.6+01.9","CWNU 1878",298.4795,31.5149,67.722,1.936,0.416,-1.935,-3.983,"nan",0.0,26.0,5.9,"BB","nan","nan"
"UCC G067.7-18.8","MWSC 5764",317.3894,19.4871,67.753,-18.925,0.355,-2.587,-3.906,"nan",0.0,18.0,6.0,"DC","nan","nan"
"UCC G067.7+02.0","FoF 1743",298.4226,31.6315,67.773,1.996,0.202,-2.804,-5.113,"nan",0.0,14.0,4.9,"DC","nan","nan"
"UCC G067.8+04.4","CWNU 3585",295.9644,32.8824,67.796,4.448,0.156,-2.84,-5.597,-29.455,1.0,18.0,6.3,"CB","nan","nan"
"UCC G067.8-00.3","HSC 543",300.8336,30.4233,67.823,-0.344,0.217,-2.81,-5.353,5.689,1.0,21.0,4.6,"BB","cwnu3542","32.0"
"UCC G067.8+01.2","HSC 544",299.2992,31.2423,67.498,1.212,2.871,1.462,-11.458,-20.208,5.0,17.0,56.8,"DC","nan","nan"
"UCC G067.8-00.3a","CWNU 3542",300.8656,30.4226,67.825,-0.35,0.233,-2.864,-5.393,5.689,1.0,26.0,1.5,"BB","hsc543","30.8"
"UCC G067.8-02.8","FSR 0178;MWSC 3284;MWSC 3285",303.2874,29.1178,67.902,-2.858,0.242,-2.578,-5.657,"nan",0.0,18.0,8.6,"DC","nan","nan"
"UCC G067.8+00.8","UBC 134",299.722,31.095,67.888,0.826,0.371,-2.175,-6.009,-6.8,2.0,105.0,3.8,"AB","cwwdl2447","56.2"
"UCC G067.8-03.1","Berkeley 52;OCL 140;MWSC 3288",303.621,28.947,67.894,-3.177,0.162,-4.249,-5.675,-21.336,4.0,432.0,1.8,"AB","hsc545","5.8"
"UCC G067.8-03.1a","HSC 545",303.6266,28.9463,67.898,-3.181,0.281,-4.305,-5.785,"nan",0.0,15.0,1.1,"AC","berkeley52","100.0"
"UCC G067.9+00.8","CWWDL 2447",299.7213,31.1102,67.894,0.826,0.368,-2.196,-5.993,"nan",0.0,62.0,2.5,"AA","ubc134","95.2"
"UCC G067.9-00.4","UBC 1077",301.0225,30.4772,67.948,-0.451,0.334,-1.375,-3.605,29.302,7.0,67.0,2.5,"AB","cwwdl1890","92.5"
"UCC G067.9-01.3","CWNU 2166",301.9067,29.9925,67.952,-1.313,0.365,-2.639,-5.141,"nan",0.0,17.0,6.6,"CB","nan","nan"
"UCC G067.9-00.4a","CWWDL 1890",301.03,30.4822,67.95,-0.451,0.336,-1.376,-3.605,29.302,7.0,63.0,2.1,"AB","ubc1077","98.4"
"UCC G067.9-01.6","HSC 546",302.2094,29.8376,67.964,-1.625,0.215,-2.347,-5.078,-8.572,4.0,19.0,3.6,"CB","nan","nan"
"UCC G067.9+01.4","CWNU 2243",299.1353,31.5277,68.007,1.477,0.23,-2.669,-5.032,7.732,7.0,72.0,5.7,"AB","nan","nan"
"UCC G068.0+02.8","Saurer 6;FSR 0180;MWSC 3193",297.7641,32.2354,68.003,2.853,0.124,-2.758,-4.505,-57.162,5.0,12.0,6.7,"AC","nan","nan"
"UCC G068.0+00.7","UBC 1078",299.845,31.1778,68.016,0.784,0.328,-2.392,-5.254,-2.794,4.0,58.0,3.8,"AB","cwwdl2458","50.0"
"UCC G068.0+11.6","ASCC 101;LeDrew 6;Alessi J1913.6+3619;MWSC 3070;OCSN 133",288.399,36.369,67.998,11.6,2.513,0.978,1.231,-18.989,69.0,196.0,32.0,"AA","nan","nan"
"UCC G068.0+00.7a","CWWDL 2458",299.8892,31.1798,68.017,0.779,0.326,-2.44,-5.222,14.813,3.0,40.0,4.0,"BB","ubc1078","72.5"
"UCC G068.1+01.4","SAI 132",299.248,31.609,68.115,1.445,0.274,-2.382,-4.187,-27.434,27.0,248.0,3.8,"AA","oc0093","32.3"
"UCC G068.1+01.4a","OC 0093",299.2558,31.6112,68.125,1.445,0.287,-2.379,-4.194,-27.815,17.0,80.0,2.6,"AA","sai132","100.0"
"UCC G068.1-00.1","OC 0094",300.8396,30.782,68.111,-0.165,0.229,-2.918,-5.325,-15.427,1.0,13.0,7.1,"DC","nan","nan"
"UCC G068.2+03.6","CWNU 4300",297.0838,32.823,68.248,3.631,0.061,-2.306,-3.902,-71.865,5.0,17.0,2.6,"BC","nan","nan"
"UCC G068.2+01.9","Teutsch J1955.2+3158",298.8145,31.9652,68.24,1.919,0.117,-3.151,-4.634,-14.194,4.0,13.0,5.0,"BC","nan","nan"
"UCC G068.3+01.5","UBC 363",299.274,31.867,68.355,1.562,0.226,-3.702,-6.275,7.92,1.0,112.0,3.0,"AA","nan","nan"
"UCC G068.4-02.6","Gulliver 60;FoF 2124",303.436,29.672,68.431,-2.634,0.905,1.724,0.161,-11.391,37.0,367.0,10.7,"AB","nan","nan"
"UCC G068.4+02.7","CWWDL 11583",298.1452,32.5383,68.434,2.736,0.406,-2.398,-5.385,-2.321,1.0,38.0,2.8,"AB","cwnu517;ubc1570","68.4;68.4"
"UCC G068.4+02.7a","UBC 1570",298.1326,32.549,68.435,2.739,0.396,-2.404,-5.386,-2.321,1.0,26.0,3.1,"BA","cwwdl11583;cwnu517","100.0;92.3"
"UCC G068.4+02.7b","CWNU 517",298.1318,32.5544,68.435,2.74,0.401,-2.404,-5.386,-2.321,1.0,26.0,2.9,"BA","cwwdl11583;ubc1570","100.0;92.3"
"UCC G068.5+02.6","CWWDL 14020",298.2662,32.5578,68.589,2.637,0.465,-2.462,-3.45,10.049,1.0,38.0,4.9,"AB","cwwdl11597;hxhwl46;ubc1079","94.7;92.1;73.7"
"UCC G068.5+00.4","Kronberger 69;DSH J2001.9+3126;SAI 133;FSR 0181",300.499,31.42,68.506,0.424,0.356,-2.791,-5.245,-13.202,1.0,56.0,3.0,"AB","nan","nan"
"UCC G068.5+00.0","Teutsch J2003.6+3114",300.9106,31.2403,68.594,0.047,0.167,-3.294,-5.491,-53.379,1.0,11.0,5.2,"CC","nan","nan"
"UCC G068.5+02.6a","HXHWL 46",298.3232,32.6452,68.599,2.645,0.474,-2.483,-3.442,10.049,1.0,57.0,5.2,"AB","ubc1079;cwwdl11597;cwwdl14020","75.4;73.7;61.4"
"UCC G068.6+02.6","CWWDL 11597",298.3295,32.6562,68.599,2.645,0.474,-2.458,-3.457,-1.288,2.0,49.0,5.4,"AB","hxhwl46;cwwdl14020;ubc1079","85.7;73.5;67.3"
"UCC G068.6+02.6a","UBC 1079",298.33,32.67,68.604,2.646,0.483,-2.484,-3.446,10.049,1.0,45.0,3.6,"AB","hxhwl46;cwwdl11597;cwwdl14020","95.6;73.3;62.2"
